Generated at 17:42 (eastern) on Wednesday 03 June 2026
Params: cond_upper_bound=None, cond_lower_bound=None
BSD(E,2) check: run (output verified)
Run took: 7 minutes 53 seconds

cremona_label,source,lmfdb_label
479315a1, Zha16_no_2_tors, 479315.a1
479334c1, Zha16_no_2_tors, 479334.c1
479338d1, Zha16_no_2_tors, 479338.d1
479391f1, Zha16_no_2_tors, 479391.f1
479391g1, Zha16_no_2_tors, 479391.g1
479435b1, Zha16_no_2_tors, 479435.b1
479435d1, Zha16_no_2_tors, 479435.d1
479435f1, Zha16_no_2_tors, 479435.f1
479442a1, Zha16_no_2_tors, 479442.a1
479446u1, Zha16_no_2_tors, 479446.u1
479458a1, Zha16_no_2_tors, 479458.a1
479501b1, Zha16_no_2_tors, 479501.b1
479530d1, Zha16_no_2_tors, 479530.d1
479530r1, Zha16_no_2_tors, 479530.r1
479535g1, Zha16_no_2_tors, 479535.g1
479638a1, Zha16_no_2_tors, 479638.a1
479649a1, Zha16_no_2_tors, 479649.a1
479659a1, Zha16_no_2_tors, 479659.a1
479670a1, Zha16_no_2_tors, 479670.a1
479670h1, Zha16_no_2_tors, 479670.h1
479685f1, Zha16_no_2_tors, 479685.f1
479694b1, Zha16_no_2_tors, 479694.b1
479702a1, Zha16_no_2_tors, 479702.a1
479715b1, Zha16_no_2_tors, 479715.b1
479747a1, Zha16_no_2_tors, 479747.a1
479755a1, Zha16_no_2_tors, 479755.a1
479770c1, Zha16_no_2_tors, 479770.c1
479778c1, Zha16_no_2_tors, 479778.c1
479782a1, Zha16_no_2_tors, 479782.a1
479814a1, Zha16_no_2_tors, 479814.a1
479814b1, Zha16_no_2_tors, 479814.b1
479837a1, Zha16_no_2_tors, 479837.a1
479870d1, Zha16_no_2_tors, 479870.d1
479877a1, Zha16_no_2_tors, 479877.a1
479883b1, Zha16_no_2_tors, 479883.b1
479922c1, Zha16_no_2_tors, 479922.c1
479962b1, Zha16_no_2_tors, 479962.b1
479978d1, Zha16_no_2_tors, 479978.d1
479978e1, Zha16_no_2_tors, 479978.e1
479978i1, Zha16_no_2_tors, 479978.i1
479987c1, Zha16_no_2_tors, 479987.c1
479991a1, Zha16_no_2_tors, 479991.a1
480026b1, Zha16_no_2_tors, 480026.b1
480030d1, Zha16_no_2_tors, 480030.d1
480054h1, Zha16_no_2_tors, 480054.h1
480054k1, Zha16_no_2_tors, 480054.k1
480054l1, Zha16_no_2_tors, 480054.l1
480079a1, Zha16_no_2_tors, 480079.a1
480081b1, Zha16_no_2_tors, 480081.b1
480093a1, Zha16_no_2_tors, 480093.a1
480094a1, Zha16_no_2_tors, 480094.a1
480095i1, Zha16_no_2_tors, 480095.i1
480099a1, Zha16_no_2_tors, 480099.a1
480166a1, Zha16_no_2_tors, 480166.a1
480201b1, Zha16_no_2_tors, 480201.b1
480238a1, Zha16_no_2_tors, 480238.a1
480238e1, Zha16_no_2_tors, 480238.e1
480266a1, Zha16_no_2_tors, 480266.a1
480270f1, Zha16_no_2_tors, 480270.f1
480270v1, Zha16_no_2_tors, 480270.v1
480270w1, Zha16_no_2_tors, 480270.w1
480270y1, Zha16_no_2_tors, 480270.y1
480270bj1, Zha16_no_2_tors, 480270.bj1
480270bq1, Zha16_no_2_tors, 480270.bq1
480274a1, Zha16_no_2_tors, 480274.a1
480274c1, Zha16_no_2_tors, 480274.c1
480293c1, Zha16_no_2_tors, 480293.c1
480297b1, Zha16_no_2_tors, 480297.b1
480315a1, Zha16_no_2_tors, 480315.a1
480333e1, Zha16_no_2_tors, 480333.e1
480363a1, Zha16_no_2_tors, 480363.a1
480363e1, Zha16_no_2_tors, 480363.e1
480365b1, Zha16_no_2_tors, 480365.b1
480381a1, Zha16_no_2_tors, 480381.a1
480423a1, Zha16_no_2_tors, 480423.a1
480459b1, Zha16_no_2_tors, 480459.b1
480469a1, Zha16_no_2_tors, 480469.a1
480485a1, Zha16_no_2_tors, 480485.a1
480486c1, Zha16_no_2_tors, 480486.c1
480493a1, Zha16_no_2_tors, 480493.a1
480515a1, Zha16_no_2_tors, 480515.a1
480531a1, Zha16_no_2_tors, 480531.a1
480558c1, Zha16_no_2_tors, 480558.c1
480558d1, Zha16_no_2_tors, 480558.d1
480558e1, Zha16_no_2_tors, 480558.e1
480558f1, Zha16_no_2_tors, 480558.f1
480558j1, Zha16_no_2_tors, 480558.j1
480558o1, Zha16_no_2_tors, 480558.o1
480585p1, Zha16_no_2_tors, 480585.p1
480662h1, Zha16_no_2_tors, 480662.h1
480662i1, Zha16_no_2_tors, 480662.i1
480662j1, Zha16_no_2_tors, 480662.j1
480683a1, Zha16_no_2_tors, 480683.a1
480779a1, Zha16_no_2_tors, 480779.a1
480802c1, Zha16_no_2_tors, 480802.c1
480810bf1, Zha16_no_2_tors, 480810.bf1
480878a1, Zha16_no_2_tors, 480878.a1
480907a1, Zha16_no_2_tors, 480907.a1
480934a1, Zha16_no_2_tors, 480934.a1
480943a1, Zha16_no_2_tors, 480943.a1
480947c1, Zha16_no_2_tors, 480947.c1
481013a1, Zha16_no_2_tors, 481013.a1
481085a1, Zha16_no_2_tors, 481085.a1
481090c1, Zha16_no_2_tors, 481090.c1
481107b1, Zha16_no_2_tors, 481107.b1
481110b1, Zha16_no_2_tors, 481110.b1
481110d1, Zha16_no_2_tors, 481110.d1
481110bt1, Zha16_no_2_tors, 481110.bt1
481115a1, Zha16_no_2_tors, 481115.a1
481170h1, Zha16_no_2_tors, 481170.h1
481187a1, Zha16_no_2_tors, 481187.a1
481187b1, Zha16_no_2_tors, 481187.b1
481187d1, Zha16_no_2_tors, 481187.d1
481195a1, Zha16_no_2_tors, 481195.a1
481215g1, Zha16_no_2_tors, 481215.g1
481215h1, Zha16_no_2_tors, 481215.h1
481285a1, Zha16_no_2_tors, 481285.a1
481310a1, Zha16_no_2_tors, 481310.a1
481322b1, Zha16_no_2_tors, 481322.b1
481322d1, Zha16_no_2_tors, 481322.d1
481334c1, Zha16_no_2_tors, 481334.c1
481334f1, Zha16_no_2_tors, 481334.f1
481370b1, Zha16_no_2_tors, 481370.b1
481371d1, Zha16_no_2_tors, 481371.d1
481395e1, Zha16_no_2_tors, 481395.e1
481426b1, Zha16_no_2_tors, 481426.b1
481467f1, Zha16_no_2_tors, 481467.f1
481470h1, Zha16_no_2_tors, 481470.h1
481494a1, Zha16_no_2_tors, 481494.a1
481502b1, Zha16_no_2_tors, 481502.b1
481510a1, Zha16_no_2_tors, 481510.a1
481533b1, Zha16_no_2_tors, 481533.b1
481559a1, Zha16_no_2_tors, 481559.a1
481606b1, Zha16_no_2_tors, 481606.b1
481615a1, Zha16_no_2_tors, 481615.a1
481623a1, Zha16_no_2_tors, 481623.a1
481647a1, Zha16_no_2_tors, 481647.a1
481663f1, Zha16_no_2_tors, 481663.f1
481715a1, Zha16_no_2_tors, 481715.a1
481730a1, Zha16_no_2_tors, 481730.a1
481754f1, Zha16_no_2_tors, 481754.f1
481754g1, Zha16_no_2_tors, 481754.g1
481766a1, Zha16_no_2_tors, 481766.a1
481771a1, Zha16_no_2_tors, 481771.a1
481778f1, Zha16_no_2_tors, 481778.f1
481802a1, Zha16_no_2_tors, 481802.a1
481803a1, Zha16_no_2_tors, 481803.a1
481821c1, Zha16_no_2_tors, 481821.c1
481830e1, Zha16_no_2_tors, 481830.e1
481846a1, Zha16_no_2_tors, 481846.a1
481890a1, Zha16_no_2_tors, 481890.a1
481979b1, Zha16_no_2_tors, 481979.b1
482014a1, Zha16_no_2_tors, 482014.a1
482106c1, Zha16_no_2_tors, 482106.c1
482106f1, Zha16_no_2_tors, 482106.f1
482114a1, Zha16_no_2_tors, 482114.a1
482114b1, Zha16_no_2_tors, 482114.b1
482118s1, Zha16_no_2_tors, 482118.s1
482137a1, Zha16_no_2_tors, 482137.a1
482154b1, Zha16_no_2_tors, 482154.b1
482158a1, Zha16_no_2_tors, 482158.a1
482163d1, Zha16_no_2_tors, 482163.d1
482187b1, Zha16_no_2_tors, 482187.b1
482190f1, Zha16_no_2_tors, 482190.f1
482235a1, Zha16_no_2_tors, 482235.a1
482235c1, Zha16_no_2_tors, 482235.c1
482235d1, Zha16_no_2_tors, 482235.d1
482235f1, Zha16_no_2_tors, 482235.f1
482270e1, Zha16_no_2_tors, 482270.e1
482270j1, Zha16_no_2_tors, 482270.j1
482286c1, Zha16_no_2_tors, 482286.c1
482298f1, Zha16_no_2_tors, 482298.f1
482314d1, Zha16_no_2_tors, 482314.d1
482334g1, Zha16_no_2_tors, 482334.g1
482358a1, Zha16_no_2_tors, 482358.a1
482358b1, Zha16_no_2_tors, 482358.b1
482358c1, Zha16_no_2_tors, 482358.c1
482362a1, Zha16_no_2_tors, 482362.a1
482370f1, Zha16_no_2_tors, 482370.f1
482370g1, Zha16_no_2_tors, 482370.g1
482379a1, Zha16_no_2_tors, 482379.a1
482385a1, Zha16_no_2_tors, 482385.a1
482390a1, Zha16_no_2_tors, 482390.a1
482402b1, Zha16_no_2_tors, 482402.b1
482417b1, Zha16_no_2_tors, 482417.b1
482467a1, Zha16_no_2_tors, 482467.a1
482502b1, Zha16_no_2_tors, 482502.b1
482515a1, Zha16_no_2_tors, 482515.a1
482534b1, Zha16_no_2_tors, 482534.b1
482558a1, Zha16_no_2_tors, 482558.a1
482570o1, Zha16_no_2_tors, 482570.o1
482622d1, Zha16_no_2_tors, 482622.d1
482631a1, Zha16_no_2_tors, 482631.a1
482685b1, Zha16_no_2_tors, 482685.b1
482714a1, Zha16_no_2_tors, 482714.a1
482718e1, Zha16_no_2_tors, 482718.e1
482730a1, Zha16_no_2_tors, 482730.a1
482739b1, Zha16_no_2_tors, 482739.b1
482763b1, Zha16_no_2_tors, 482763.b1
482766a1, Zha16_no_2_tors, 482766.a1
482794b1, Zha16_no_2_tors, 482794.b1
482799a1, Zha16_no_2_tors, 482799.a1
482802a1, Zha16_no_2_tors, 482802.a1
482802b1, Zha16_no_2_tors, 482802.b1
482802d1, Zha16_no_2_tors, 482802.d1
482810b1, Zha16_no_2_tors, 482810.b1
482813b1, Zha16_no_2_tors, 482813.b1
482822a1, Zha16_no_2_tors, 482822.a1
482838b1, Zha16_no_2_tors, 482838.b1
482894b1, Zha16_no_2_tors, 482894.b1
482939a1, Zha16_no_2_tors, 482939.a1
482963a1, Zha16_no_2_tors, 482963.a1
482970a1, Zha16_no_2_tors, 482970.a1
482970y1, Zha16_no_2_tors, 482970.y1
482998c1, Zha16_no_2_tors, 482998.c1
483026a1, Zha16_no_2_tors, 483026.a1
483038a1, Zha16_no_2_tors, 483038.a1
483046a1, Zha16_no_2_tors, 483046.a1
483065a1, Zha16_no_2_tors, 483065.a1
483095c1, Zha16_no_2_tors, 483095.c1
483126a1, Zha16_no_2_tors, 483126.a1
483126e1, Zha16_no_2_tors, 483126.e1
483193a1, Zha16_no_2_tors, 483193.a1
483202a1, Zha16_no_2_tors, 483202.a1
483266a1, Zha16_no_2_tors, 483266.a1
483270b1, Zha16_no_2_tors, 483270.b1
483270d1, Zha16_no_2_tors, 483270.d1
483294a1, Zha16_no_2_tors, 483294.a1
483294f1, Zha16_no_2_tors, 483294.f1
483294g1, Zha16_no_2_tors, 483294.g1
483357a1, Zha16_no_2_tors, 483357.a1
483366d1, Zha16_no_2_tors, 483366.d1
483398a1, Zha16_no_2_tors, 483398.a1
483414a1, Zha16_no_2_tors, 483414.a1
483438b1, Zha16_no_2_tors, 483438.b1
483459a1, Zha16_no_2_tors, 483459.a1
483477a1, Zha16_no_2_tors, 483477.a1
483495c1, Zha16_no_2_tors, 483495.c1
483627a1, Zha16_no_2_tors, 483627.a1
483819a1, Zha16_no_2_tors, 483819.a1
483841a1, Zha16_no_2_tors, 483841.a1
483854e1, Zha16_no_2_tors, 483854.e1
483854g1, Zha16_no_2_tors, 483854.g1
483877a1, Zha16_no_2_tors, 483877.a1
483886a1, Zha16_no_2_tors, 483886.a1
483891a1, Zha16_no_2_tors, 483891.a1
483893a1, Zha16_no_2_tors, 483893.a1
483915a1, Zha16_no_2_tors, 483915.a1
483918b1, Zha16_no_2_tors, 483918.b1
483945e1, Zha16_no_2_tors, 483945.e1
483945o1, Zha16_no_2_tors, 483945.o1
483954d1, Zha16_no_2_tors, 483954.d1
483955c1, Zha16_no_2_tors, 483955.c1
483963b1, Zha16_no_2_tors, 483963.b1
483986a1, Zha16_no_2_tors, 483986.a1
483987j1, Zha16_no_2_tors, 483987.j1
483990g1, Zha16_no_2_tors, 483990.g1
483990bw1, Zha16_no_2_tors, 483990.bw1
483999a1, Zha16_no_2_tors, 483999.a1
484003a1, Zha16_no_2_tors, 484003.a1
484006c1, Zha16_no_2_tors, 484006.c1
484014a1, Zha16_no_2_tors, 484014.a1
484086a1, Zha16_no_2_tors, 484086.a1
484098c1, Zha16_no_2_tors, 484098.c1
484102b1, Zha16_no_2_tors, 484102.b1
484126j1, Zha16_no_2_tors, 484126.j1
484131b1, Zha16_no_2_tors, 484131.b1
484133b1, Zha16_no_2_tors, 484133.b1
484134i1, Zha16_no_2_tors, 484134.i1
484149a1, Zha16_no_2_tors, 484149.a1
484190b1, Zha16_no_2_tors, 484190.b1
484190c1, Zha16_no_2_tors, 484190.c1
484206a1, Zha16_no_2_tors, 484206.a1
484206b1, Zha16_no_2_tors, 484206.b1
484214a1, Zha16_no_2_tors, 484214.a1
484230a1, Zha16_no_2_tors, 484230.a1
484238d1, Zha16_no_2_tors, 484238.d1
484238e1, Zha16_no_2_tors, 484238.e1
484238f1, Zha16_no_2_tors, 484238.f1
484253c1, Zha16_no_2_tors, 484253.c1
484322a1, Zha16_no_2_tors, 484322.a1
484377a1, Zha16_no_2_tors, 484377.a1
484382b1, Zha16_no_2_tors, 484382.b1
484419b1, Zha16_no_2_tors, 484419.b1
484422a1, Zha16_no_2_tors, 484422.a1
484430a1, Zha16_no_2_tors, 484430.a1
484442c1, Zha16_no_2_tors, 484442.c1
484445e1, Zha16_no_2_tors, 484445.e1
484466a1, Zha16_no_2_tors, 484466.a1
484466b1, Zha16_no_2_tors, 484466.b1
484471a1, Zha16_no_2_tors, 484471.a1
484477a1, Zha16_no_2_tors, 484477.a1
484507b1, Zha16_no_2_tors, 484507.b1
484541a1, Zha16_no_2_tors, 484541.a1
484545c1, Zha16_no_2_tors, 484545.c1
484545d1, Zha16_no_2_tors, 484545.d1
484547b1, Zha16_no_2_tors, 484547.b1
484563a1, Zha16_no_2_tors, 484563.a1
484583b1, Zha16_no_2_tors, 484583.b1
484590j1, Zha16_no_2_tors, 484590.j1
484603b1, Zha16_no_2_tors, 484603.b1
484622d1, Zha16_no_2_tors, 484622.d1
484663a1, Zha16_no_2_tors, 484663.a1
484707a1, Zha16_no_2_tors, 484707.a1
484797a1, Zha16_no_2_tors, 484797.a1
484810a1, Zha16_no_2_tors, 484810.a1
484842d1, Zha16_no_2_tors, 484842.d1
484955b1, Zha16_no_2_tors, 484955.b1
485011b1, Zha16_no_2_tors, 485011.b1
485034b1, Zha16_no_2_tors, 485034.b1
485038a1, Zha16_no_2_tors, 485038.a1
485043a1, Zha16_no_2_tors, 485043.a1
485045a1, Zha16_no_2_tors, 485045.a1
485070f1, Zha16_no_2_tors, 485070.f1
485070g1, Zha16_no_2_tors, 485070.g1
485070bj1, Zha16_no_2_tors, 485070.bj1
485085a1, Zha16_no_2_tors, 485085.a1
485094b1, Zha16_no_2_tors, 485094.b1
485094c1, Zha16_no_2_tors, 485094.c1
485094g1, Zha16_no_2_tors, 485094.g1
485102a1, Zha16_no_2_tors, 485102.a1
485117a1, Zha16_no_2_tors, 485117.a1
485166d1, Zha16_no_2_tors, 485166.d1
485251a1, Zha16_no_2_tors, 485251.a1
485277f1, Zha16_no_2_tors, 485277.f1
485282c1, Zha16_no_2_tors, 485282.c1
485329a1, Zha16_no_2_tors, 485329.a1
485342a1, Zha16_no_2_tors, 485342.a1
485419b1, Zha16_no_2_tors, 485419.b1
485429a1, Zha16_no_2_tors, 485429.a1
485434a1, Zha16_no_2_tors, 485434.a1
485462a1, Zha16_no_2_tors, 485462.a1
485499d1, Zha16_no_2_tors, 485499.d1
485499e1, Zha16_no_2_tors, 485499.e1
485515c1, Zha16_no_2_tors, 485515.c1
485518c1, Zha16_no_2_tors, 485518.c1
485555d1, Zha16_no_2_tors, 485555.d1
485643c1, Zha16_no_2_tors, 485643.c1
485662a1, Zha16_no_2_tors, 485662.a1
485709b1, Zha16_no_2_tors, 485709.b1
485715a1, Zha16_no_2_tors, 485715.a1
485742b1, Zha16_no_2_tors, 485742.b1
485765a1, Zha16_no_2_tors, 485765.a1
485790a1, Zha16_no_2_tors, 485790.a1
485790d1, Zha16_no_2_tors, 485790.d1
485814k1, Zha16_no_2_tors, 485814.k1
485863b1, Zha16_no_2_tors, 485863.b1
485870e1, Zha16_no_2_tors, 485870.e1
485870f1, Zha16_no_2_tors, 485870.f1
485873b1, Zha16_no_2_tors, 485873.b1
485897a1, Zha16_no_2_tors, 485897.a1
485911a1, Zha16_no_2_tors, 485911.a1
485921a1, Zha16_no_2_tors, 485921.a1
485922d1, Zha16_no_2_tors, 485922.d1
485954a1, Zha16_no_2_tors, 485954.a1
485961a1, Zha16_no_2_tors, 485961.a1
485978b1, Zha16_no_2_tors, 485978.b1
486002a1, Zha16_no_2_tors, 486002.a1
486005a1, Zha16_no_2_tors, 486005.a1
486006a1, Zha16_no_2_tors, 486006.a1
486066d1, Zha16_no_2_tors, 486066.d1
486079a1, Zha16_no_2_tors, 486079.a1
486082c1, Zha16_no_2_tors, 486082.c1
486115f1, Zha16_no_2_tors, 486115.f1
486143b1, Zha16_no_2_tors, 486143.b1
486170l1, Zha16_no_2_tors, 486170.l1
486182a1, Zha16_no_2_tors, 486182.a1
486183a1, Zha16_no_2_tors, 486183.a1
486205a1, Zha16_no_2_tors, 486205.a1
486217b1, Zha16_no_2_tors, 486217.b1
486222k1, Zha16_no_2_tors, 486222.k1
486222n1, Zha16_no_2_tors, 486222.n1
486230b1, Zha16_no_2_tors, 486230.b1
486254c1, Zha16_no_2_tors, 486254.c1
486285e1, Zha16_no_2_tors, 486285.e1
486318c1, Zha16_no_2_tors, 486318.c1
486322a1, Zha16_no_2_tors, 486322.a1
486338a1, Zha16_no_2_tors, 486338.a1
486343g1, Zha16_no_2_tors, 486343.g1
486355b1, Zha16_no_2_tors, 486355.b1
486363a1, Zha16_no_2_tors, 486363.a1
486434b1, Zha16_no_2_tors, 486434.b1
486434d1, Zha16_no_2_tors, 486434.d1
486434e1, Zha16_no_2_tors, 486434.e1
486462g1, Zha16_no_2_tors, 486462.g1
486498a1, Zha16_no_2_tors, 486498.a1
486498b1, Zha16_no_2_tors, 486498.b1
486510b1, Zha16_no_2_tors, 486510.b1
486514g1, Zha16_no_2_tors, 486514.g1
486578a1, Zha16_no_2_tors, 486578.a1
486586a1, Zha16_no_2_tors, 486586.a1
486610d1, Zha16_no_2_tors, 486610.d1
486613a1, Zha16_no_2_tors, 486613.a1
486670b1, Zha16_no_2_tors, 486670.b1
486690g1, Zha16_no_2_tors, 486690.g1
486690i1, Zha16_no_2_tors, 486690.i1
486694a1, Zha16_no_2_tors, 486694.a1
486706a1, Zha16_no_2_tors, 486706.a1
486715a1, Zha16_no_2_tors, 486715.a1
486715b1, Zha16_no_2_tors, 486715.b1
486726a1, Zha16_no_2_tors, 486726.a1
486771a1, Zha16_no_2_tors, 486771.a1
486789a1, Zha16_no_2_tors, 486789.a1
486789c1, Zha16_no_2_tors, 486789.c1
486835a1, Zha16_no_2_tors, 486835.a1
486871b1, Zha16_no_2_tors, 486871.b1
486894b1, Zha16_no_2_tors, 486894.b1
486910c1, Zha16_no_2_tors, 486910.c1
486915h1, Zha16_no_2_tors, 486915.h1
486955b1, Zha16_no_2_tors, 486955.b1
487033a1, Zha16_no_2_tors, 487033.a1
487067a1, Zha16_no_2_tors, 487067.a1
487074c1, Zha16_no_2_tors, 487074.c1
487086g1, Zha16_no_2_tors, 487086.g1
487086h1, Zha16_no_2_tors, 487086.h1
487101b1, Zha16_no_2_tors, 487101.b1
487110bf1, Zha16_no_2_tors, 487110.bf1
487118c1, Zha16_no_2_tors, 487118.c1
487123d1, Zha16_no_2_tors, 487123.d1
487135a1, Zha16_no_2_tors, 487135.a1
487138a1, Zha16_no_2_tors, 487138.a1
487153a1, Zha16_no_2_tors, 487153.a1
487162d1, Zha16_no_2_tors, 487162.d1
487162o1, Zha16_no_2_tors, 487162.o1
487174b1, Zha16_no_2_tors, 487174.b1
487194a1, Zha16_no_2_tors, 487194.a1
487194d1, Zha16_no_2_tors, 487194.d1
487203a1, Zha16_no_2_tors, 487203.a1
487203c1, Zha16_no_2_tors, 487203.c1
487210e1, Zha16_no_2_tors, 487210.e1
487218a1, Zha16_no_2_tors, 487218.a1
487285a1, Zha16_no_2_tors, 487285.a1
487302f1, Zha16_no_2_tors, 487302.f1
487310a1, Zha16_no_2_tors, 487310.a1
487322a1, Zha16_no_2_tors, 487322.a1
487326q1, Zha16_no_2_tors, 487326.q1
487331a1, Zha16_no_2_tors, 487331.a1
487338a1, Zha16_no_2_tors, 487338.a1
487347b1, Zha16_no_2_tors, 487347.b1
487379a1, Zha16_no_2_tors, 487379.a1
487382c1, Zha16_no_2_tors, 487382.c1
487453a1, Zha16_no_2_tors, 487453.a1
487461c1, Zha16_no_2_tors, 487461.c1
487461d1, Zha16_no_2_tors, 487461.d1
487518a1, Zha16_no_2_tors, 487518.a1
487534a1, Zha16_no_2_tors, 487534.a1
487585b1, Zha16_no_2_tors, 487585.b1
487590a1, Zha16_no_2_tors, 487590.a1
487614b1, Zha16_no_2_tors, 487614.b1
487614e1, Zha16_no_2_tors, 487614.e1
487622a1, Zha16_no_2_tors, 487622.a1
487634c1, Zha16_no_2_tors, 487634.c1
487662e1, Zha16_no_2_tors, 487662.e1
487662l1, Zha16_no_2_tors, 487662.l1
487666a1, Zha16_no_2_tors, 487666.a1
487687a1, Zha16_no_2_tors, 487687.a1
487698b1, Zha16_no_2_tors, 487698.b1
487718d1, Zha16_no_2_tors, 487718.d1
487718e1, Zha16_no_2_tors, 487718.e1
487718f1, Zha16_no_2_tors, 487718.f1
487749c1, Zha16_no_2_tors, 487749.c1
487790b1, Zha16_no_2_tors, 487790.b1
487806a1, Zha16_no_2_tors, 487806.a1
487806b1, Zha16_no_2_tors, 487806.b1
487806i1, Zha16_no_2_tors, 487806.i1
487846b1, Zha16_no_2_tors, 487846.b1
487851b1, Zha16_no_2_tors, 487851.b1
487851d1, Zha16_no_2_tors, 487851.d1
487862a1, Zha16_no_2_tors, 487862.a1
487869a1, Zha16_no_2_tors, 487869.a1
487934c1, Zha16_no_2_tors, 487934.c1
487965b1, Zha16_no_2_tors, 487965.b1
487990b1, Zha16_no_2_tors, 487990.b1
487995d1, Zha16_no_2_tors, 487995.d1
488019a1, Zha16_no_2_tors, 488019.a1
488019h1, Zha16_no_2_tors, 488019.h1
488019o1, Zha16_no_2_tors, 488019.o1
488046f1, Zha16_no_2_tors, 488046.f1
488077a1, Zha16_no_2_tors, 488077.a1
488082a1, Zha16_no_2_tors, 488082.a1
488082c1, Zha16_no_2_tors, 488082.c1
488082e1, Zha16_no_2_tors, 488082.e1
488086b1, Zha16_no_2_tors, 488086.b1
488102a1, Zha16_no_2_tors, 488102.a1
488103b1, Zha16_no_2_tors, 488103.b1
488126a1, Zha16_no_2_tors, 488126.a1
488166j1, Zha16_no_2_tors, 488166.j1
488166m1, Zha16_no_2_tors, 488166.m1
488202k1, Zha16_no_2_tors, 488202.k1
488202l1, Zha16_no_2_tors, 488202.l1
488202n1, Zha16_no_2_tors, 488202.n1
488230a1, Zha16_no_2_tors, 488230.a1
488234a1, Zha16_no_2_tors, 488234.a1
488245b1, Zha16_no_2_tors, 488245.b1
488262d1, Zha16_no_2_tors, 488262.d1
488266a1, Zha16_no_2_tors, 488266.a1
488278a1, Zha16_no_2_tors, 488278.a1
488282a1, Zha16_no_2_tors, 488282.a1
488283a1, Zha16_no_2_tors, 488283.a1
488337a1, Zha16_no_2_tors, 488337.a1
488355d1, Zha16_no_2_tors, 488355.d1
488378b1, Zha16_no_2_tors, 488378.b1
488382a1, Zha16_no_2_tors, 488382.a1
488382c1, Zha16_no_2_tors, 488382.c1
488382d1, Zha16_no_2_tors, 488382.d1
488382e1, Zha16_no_2_tors, 488382.e1
488397b1, Zha16_no_2_tors, 488397.b1
488454a1, Zha16_no_2_tors, 488454.a1
488490j1, Zha16_no_2_tors, 488490.j1
488490p1, Zha16_no_2_tors, 488490.p1
488510a1, Zha16_no_2_tors, 488510.a1
488514f1, Zha16_no_2_tors, 488514.f1
488514i1, Zha16_no_2_tors, 488514.i1
488526a1, Zha16_no_2_tors, 488526.a1
488562d1, Zha16_no_2_tors, 488562.d1
488595a1, Zha16_no_2_tors, 488595.a1
488607d1, Zha16_no_2_tors, 488607.d1
488615a1, Zha16_no_2_tors, 488615.a1
488630a1, Zha16_no_2_tors, 488630.a1
488630c1, Zha16_no_2_tors, 488630.c1
488630j1, Zha16_no_2_tors, 488630.j1
488643a1, Zha16_no_2_tors, 488643.a1
488653b1, Zha16_no_2_tors, 488653.b1
488661a1, Zha16_no_2_tors, 488661.a1
488661b1, Zha16_no_2_tors, 488661.b1
488667a1, Zha16_no_2_tors, 488667.a1
488669a1, Zha16_no_2_tors, 488669.a1
488674a1, Zha16_no_2_tors, 488674.a1
488722b1, Zha16_no_2_tors, 488722.b1
488734d1, Zha16_no_2_tors, 488734.d1
488810a1, Zha16_no_2_tors, 488810.a1
488810f1, Zha16_no_2_tors, 488810.f1
488829a1, Zha16_no_2_tors, 488829.a1
488865i1, Zha16_no_2_tors, 488865.i1
488865j1, Zha16_no_2_tors, 488865.j1
488886e1, Zha16_no_2_tors, 488886.e1
488891a1, Zha16_no_2_tors, 488891.a1
488899c1, Zha16_no_2_tors, 488899.c1
488930h1, Zha16_no_2_tors, 488930.h1
488930l1, Zha16_no_2_tors, 488930.l1
488931a1, Zha16_no_2_tors, 488931.a1
489010a1, Zha16_no_2_tors, 489010.a1
489070a1, Zha16_no_2_tors, 489070.a1
489098a1, Zha16_no_2_tors, 489098.a1
489102a1, Zha16_no_2_tors, 489102.a1
489107a1, Zha16_no_2_tors, 489107.a1
489147b1, Zha16_no_2_tors, 489147.b1
489147d1, Zha16_no_2_tors, 489147.d1
489165a1, Zha16_no_2_tors, 489165.a1
489215a1, Zha16_no_2_tors, 489215.a1
489215c1, Zha16_no_2_tors, 489215.c1
489219a1, Zha16_no_2_tors, 489219.a1
489227a1, Zha16_no_2_tors, 489227.a1
489243f1, Zha16_no_2_tors, 489243.f1
489246d1, Zha16_no_2_tors, 489246.d1
489246f1, Zha16_no_2_tors, 489246.f1
489279c1, Zha16_no_2_tors, 489279.c1
489290a1, Zha16_no_2_tors, 489290.a1
489291a1, Zha16_no_2_tors, 489291.a1
489302c1, Zha16_no_2_tors, 489302.c1
489309a1, Zha16_no_2_tors, 489309.a1
489318d1, Zha16_no_2_tors, 489318.d1
489355a1, Zha16_no_2_tors, 489355.a1
489398c1, Zha16_no_2_tors, 489398.c1
489398d1, Zha16_no_2_tors, 489398.d1
489405f1, Zha16_no_2_tors, 489405.f1
489458a1, Zha16_no_2_tors, 489458.a1
489558a1, Zha16_no_2_tors, 489558.a1
489558g1, Zha16_no_2_tors, 489558.g1
489578c1, Zha16_no_2_tors, 489578.c1
489603a1, Zha16_no_2_tors, 489603.a1
489630h1, Zha16_no_2_tors, 489630.h1
489630n1, Zha16_no_2_tors, 489630.n1
489714a1, Zha16_no_2_tors, 489714.a1
489745a1, Zha16_no_2_tors, 489745.a1
489747a1, Zha16_no_2_tors, 489747.a1
489770g1, Zha16_no_2_tors, 489770.g1
489782b1, Zha16_no_2_tors, 489782.b1
