curve_label,lmfdb_label,source,conductor,old_twist_count,new_twist_count,removed_twist_count,added_twist_count,net_delta,algorithm2_class
755d1,755.e1,Zha16_no_2_tors,755,24,17,7,0,-7,SHRINK_ONLY
762a1,762.b1,Zha16_no_2_tors,762,6,6,0,0,0,UNCHANGED
766a1,766.a1,Zha16_no_2_tors,766,19,19,0,0,0,UNCHANGED
781a1,781.a1,Zha16_no_2_tors,781,23,23,0,0,0,UNCHANGED
782b1,782.d1,Zha16_no_2_tors,782,10,7,3,0,-3,SHRINK_ONLY
786d1,786.b1,Zha16_no_2_tors,786,9,9,0,0,0,UNCHANGED
786i1,786.k1,CLZ20,786,3,3,0,0,0,UNCHANGED
791a1,791.c2,CLZ20,791,1,1,0,0,0,UNCHANGED
791b1,791.b2,CLZ20,791,2,2,0,0,0,UNCHANGED
795b1,795.a1,Zha16_no_2_tors,795,6,6,0,0,0,UNCHANGED
799a1,799.b2,CLZ20,799,4,4,0,0,0,UNCHANGED
802a1,802.b1,Zha16_no_2_tors,802,20,20,0,0,0,UNCHANGED
802b1,802.a2,CLZ20,802,1,1,0,0,0,UNCHANGED
805b1,805.b1,CLZ20,805,1,1,0,0,0,UNCHANGED
813a1,813.b1,Zha16_no_2_tors,813,15,15,0,0,0,UNCHANGED
826a1,826.a1,Zha16_no_2_tors,826,8,8,0,0,0,UNCHANGED
826b1,826.b1,Zha16_no_2_tors,826,8,8,0,0,0,UNCHANGED
834d1,834.f1,CLZ20,834,1,1,0,0,0,UNCHANGED
862c1,862.e2,CLZ20,862,2,2,0,0,0,UNCHANGED
869c1,869.b2,CLZ20,869,1,1,0,0,0,UNCHANGED
885a1,885.d1,Zha16_no_2_tors,885,8,8,0,0,0,UNCHANGED
898b1,898.b1,Zha16_no_2_tors,898,20,20,0,0,0,UNCHANGED
898c1,898.d2,CLZ20,898,3,3,0,0,0,UNCHANGED
899b1,899.b1,Zha16_no_2_tors,899,22,16,6,0,-6,SHRINK_ONLY
901d1,901.c1,Zha16_no_2_tors,901,23,23,0,0,0,UNCHANGED
905b1,905.a1,Zha16_no_2_tors,905,21,16,5,0,-5,SHRINK_ONLY
906e1,906.f1,Zha16_no_2_tors,906,10,10,0,0,0,UNCHANGED
906i1,906.i1,Zha16_no_2_tors,906,10,10,0,0,0,UNCHANGED
913a1,913.a1,Zha16_no_2_tors,913,17,17,0,0,0,UNCHANGED
914b1,914.b1,Zha16_no_2_tors,914,29,20,9,0,-9,SHRINK_ONLY
915a1,915.c1,Zha16_no_2_tors,915,6,6,0,0,0,UNCHANGED
915c1,915.d1,Zha16_no_2_tors,915,6,6,0,0,0,UNCHANGED
922a1,922.a1,Zha16_no_2_tors,922,20,20,0,0,0,UNCHANGED
926a1,926.a2,CLZ20,926,1,1,0,0,0,UNCHANGED
930b1,930.a1,Zha16_no_2_tors,930,2,2,0,0,0,UNCHANGED
930c1,930.e1,Zha16_no_2_tors,930,2,2,0,0,0,UNCHANGED
930f1,930.f1,Zha16_no_2_tors,930,2,2,0,0,0,UNCHANGED
930l1,930.m1,Zha16_no_2_tors,930,2,2,0,0,0,UNCHANGED
942a1,942.a1,Zha16_no_2_tors,942,7,7,0,0,0,UNCHANGED
943a1,943.a2,CLZ20,943,1,1,0,0,0,UNCHANGED
955a1,955.a2,CLZ20,955,1,1,0,0,0,UNCHANGED
957a1,957.a1,CLZ20,957,1,1,0,0,0,UNCHANGED
966b1,966.d1,Zha16_no_2_tors,966,3,3,0,0,0,UNCHANGED
966h1,966.h1,Zha16_no_2_tors,966,3,3,0,0,0,UNCHANGED
966j1,966.k1,Zha16_no_2_tors,966,3,3,0,0,0,UNCHANGED
970a1,970.a1,Zha16_no_2_tors,970,7,7,0,0,0,UNCHANGED
970b1,970.b1,Zha16_no_2_tors,970,7,7,0,0,0,UNCHANGED
973a1,973.b1,Zha16_no_2_tors,973,17,11,6,0,-6,SHRINK_ONLY
974a1,974.b1,Zha16_no_2_tors,974,22,22,0,0,0,UNCHANGED
974b1,974.a1,Zha16_no_2_tors,974,26,20,6,0,-6,SHRINK_ONLY
974c1,974.c2,CLZ20,974,6,6,0,0,0,UNCHANGED
978a1,978.c1,Zha16_no_2_tors,978,8,8,0,0,0,UNCHANGED
978b1,978.d1,CLZ20,978,2,2,0,0,0,UNCHANGED
978d1,978.a1,Zha16_no_2_tors,978,8,8,0,0,0,UNCHANGED
979a1,979.a1,Zha16_no_2_tors,979,20,20,0,0,0,UNCHANGED
985a1,985.b1,Zha16_no_2_tors,985,19,19,0,0,0,UNCHANGED
987c1,987.d1,Zha16_no_2_tors,987,10,10,0,0,0,UNCHANGED
987d1,987.e1,Zha16_no_2_tors,987,10,10,0,0,0,UNCHANGED
994e1,994.f2,CLZ20,994,3,3,0,0,0,UNCHANGED
995a1,995.b2,CLZ20,995,1,1,0,0,0,UNCHANGED
1005a1,1005.b1,CLZ20,1005,1,1,0,0,0,UNCHANGED
1006b1,1006.a2,CLZ20,1006,1,1,0,0,0,UNCHANGED
1011a1,1011.b1,Zha16_no_2_tors,1011,24,24,0,0,0,UNCHANGED
1011b1,1011.a2,CLZ20,1011,1,1,0,0,0,UNCHANGED
1018b1,1018.b1,Zha16_no_2_tors,1018,22,22,0,0,0,UNCHANGED
1018c1,1018.c1,Zha16_no_2_tors,1018,22,22,0,0,0,UNCHANGED
1023a1,1023.a2,CLZ20,1023,2,2,0,0,0,UNCHANGED
1030b1,1030.a1,Zha16_no_2_tors,1030,6,6,0,0,0,UNCHANGED
1042b1,1042.c1,Zha16_no_2_tors,1042,20,20,0,0,0,UNCHANGED
1043a1,1043.a1,Zha16_no_2_tors,1043,19,13,6,0,-6,SHRINK_ONLY
1059a1,1059.a1,Zha16_no_2_tors,1059,17,17,0,0,0,UNCHANGED
1070d1,1070.d1,Zha16_no_2_tors,1070,10,8,2,0,-2,SHRINK_ONLY
1074b1,1074.b1,CLZ20,1074,1,1,0,0,0,UNCHANGED
1074e1,1074.e1,CLZ20,1074,4,4,0,0,0,UNCHANGED
1077b1,1077.c2,CLZ20,1077,1,1,0,0,0,UNCHANGED
1086b1,1086.a1,Zha16_no_2_tors,1086,12,12,0,0,0,UNCHANGED
1090a1,1090.a1,Zha16_no_2_tors,1090,12,7,5,0,-5,SHRINK_ONLY
1090b1,1090.c1,Zha16_no_2_tors,1090,7,7,0,0,0,UNCHANGED
1090d1,1090.g1,Zha16_no_2_tors,1090,7,7,0,0,0,UNCHANGED
1101a1,1101.a1,Zha16_no_2_tors,1101,20,20,0,0,0,UNCHANGED
1106b1,1106.c2,CLZ20,1106,3,3,0,0,0,UNCHANGED
1115a1,1115.b1,Zha16_no_2_tors,1115,14,14,0,0,0,UNCHANGED
1131b1,1131.b1,Zha16_no_2_tors,1131,7,7,0,0,0,UNCHANGED
1157c1,1157.c1,Zha16_no_2_tors,1157,17,17,0,0,0,UNCHANGED
1166d1,1166.d1,Zha16_no_2_tors,1166,9,7,2,0,-2,SHRINK_ONLY
1173b1,1173.d1,Zha16_no_2_tors,1173,6,6,0,0,0,UNCHANGED
1174a1,1174.a1,Zha16_no_2_tors,1174,18,18,0,0,0,UNCHANGED
1195a1,1195.b2,CLZ20,1195,1,1,0,0,0,UNCHANGED
1198a1,1198.a1,Zha16_no_2_tors,1198,13,13,0,0,0,UNCHANGED
1202a1,1202.a2,CLZ20,1202,1,1,0,0,0,UNCHANGED
1218a1,1218.a1,Zha16_no_2_tors,1218,3,3,0,0,0,UNCHANGED
1218b1,1218.b1,Zha16_no_2_tors,1218,3,3,0,0,0,UNCHANGED
1218d1,1218.d1,Zha16_no_2_tors,1218,3,3,0,0,0,UNCHANGED
1218i1,1218.i1,Zha16_no_2_tors,1218,3,3,0,0,0,UNCHANGED
1221c1,1221.b2,CLZ20,1221,1,1,0,0,0,UNCHANGED
1222a1,1222.a1,Zha16_no_2_tors,1222,5,5,0,0,0,UNCHANGED
1222b1,1222.b1,Zha16_no_2_tors,1222,5,5,0,0,0,UNCHANGED
1230g1,1230.g1,Zha16_no_2_tors,1230,4,4,0,0,0,UNCHANGED
1230j1,1230.j1,Zha16_no_2_tors,1230,4,4,0,0,0,UNCHANGED
1234c1,1234.c1,Zha16_no_2_tors,1234,17,17,0,0,0,UNCHANGED
1234d1,1234.d1,Zha16_no_2_tors,1234,17,17,0,0,0,UNCHANGED
1239a1,1239.a2,CLZ20,1239,2,2,0,0,0,UNCHANGED
1243a1,1243.a1,Zha16_no_2_tors,1243,17,17,0,0,0,UNCHANGED
1245b1,1245.a1,CLZ20,1245,1,1,0,0,0,UNCHANGED
1253a1,1253.a2,CLZ20,1253,1,1,0,0,0,UNCHANGED
1254b1,1254.c1,Zha16_no_2_tors,1254,3,3,0,0,0,UNCHANGED
1254f1,1254.h1,Zha16_no_2_tors,1254,3,3,0,0,0,UNCHANGED
1258a1,1258.d1,Zha16_no_2_tors,1258,7,7,0,0,0,UNCHANGED
1258c1,1258.a1,Zha16_no_2_tors,1258,7,7,0,0,0,UNCHANGED
1266b1,1266.b1,CLZ20,1266,1,1,0,0,0,UNCHANGED
1281b1,1281.b1,Zha16_no_2_tors,1281,4,4,0,0,0,UNCHANGED
1281c1,1281.a1,Zha16_no_2_tors,1281,4,4,0,0,0,UNCHANGED
1281e1,1281.c1,Zha16_no_2_tors,1281,4,4,0,0,0,UNCHANGED
1285a1,1285.a1,Zha16_no_2_tors,1285,13,13,0,0,0,UNCHANGED
1293c1,1293.e1,Zha16_no_2_tors,1293,16,16,0,0,0,UNCHANGED
1322a1,1322.a1,Zha16_no_2_tors,1322,24,17,7,0,-7,SHRINK_ONLY
1337a1,1337.a2,CLZ20,1337,1,1,0,0,0,UNCHANGED
1339b1,1339.b2,CLZ20,1339,1,1,0,0,0,UNCHANGED
1347a1,1347.a1,Zha16_no_2_tors,1347,19,19,0,0,0,UNCHANGED
1353b1,1353.a1,CLZ20,1353,1,1,0,0,0,UNCHANGED
1353d1,1353.d1,CLZ20,1353,1,1,0,0,0,UNCHANGED
1355a1,1355.a2,CLZ20,1355,1,1,0,0,0,UNCHANGED
1362a1,1362.b1,CLZ20,1362,3,3,0,0,0,UNCHANGED
1405c1,1405.c1,Zha16_no_2_tors,1405,19,19,0,0,0,UNCHANGED
1405d1,1405.d2,CLZ20,1405,2,2,0,0,0,UNCHANGED
1405e1,1405.e1,Zha16_no_2_tors,1405,22,15,7,0,-7,SHRINK_ONLY
1406d1,1406.h1,Zha16_no_2_tors,1406,10,10,0,0,0,UNCHANGED
1426a1,1426.d2,CLZ20,1426,1,1,0,0,0,UNCHANGED
1442a1,1442.b1,Zha16_no_2_tors,1442,12,9,3,0,-3,SHRINK_ONLY
1443a1,1443.c1,Zha16_no_2_tors,1443,12,12,0,0,0,UNCHANGED
1443b1,1443.d1,Zha16_no_2_tors,1443,12,12,0,0,0,UNCHANGED
1454a1,1454.a2,CLZ20,1454,1,1,0,0,0,UNCHANGED
1474a1,1474.a1,CLZ20,1474,2,2,0,0,0,UNCHANGED
1482a1,1482.b1,Zha16_no_2_tors,1482,3,3,0,0,0,UNCHANGED
1482c1,1482.e1,Zha16_no_2_tors,1482,3,3,0,0,0,UNCHANGED
1482k1,1482.l1,Zha16_no_2_tors,1482,3,3,0,0,0,UNCHANGED
1490d1,1490.d1,Zha16_no_2_tors,1490,9,6,3,0,-3,SHRINK_ONLY
1502a1,1502.b1,Zha16_no_2_tors,1502,21,16,5,0,-5,SHRINK_ONLY
1502b1,1502.a2,CLZ20,1502,1,1,0,0,0,UNCHANGED
1506a1,1506.c1,CLZ20,1506,1,1,0,0,0,UNCHANGED
1506h1,1506.e1,CLZ20,1506,4,4,0,0,0,UNCHANGED
1507c1,1507.b1,Zha16_no_2_tors,1507,19,19,0,0,0,UNCHANGED
1509a1,1509.b2,CLZ20,1509,3,3,0,0,0,UNCHANGED
1513a1,1513.a2,CLZ20,1513,1,1,0,0,0,UNCHANGED
1517a1,1517.b2,CLZ20,1517,1,1,0,0,0,UNCHANGED
1517b1,1517.a1,Zha16_no_2_tors,1517,25,19,6,0,-6,SHRINK_ONLY
1518b1,1518.a1,Zha16_no_2_tors,1518,2,2,0,0,0,UNCHANGED
1518j1,1518.i1,Zha16_no_2_tors,1518,2,2,0,0,0,UNCHANGED
1518k1,1518.o1,Zha16_no_2_tors,1518,2,2,0,0,0,UNCHANGED
1518r1,1518.s1,Zha16_no_2_tors,1518,2,2,0,0,0,UNCHANGED
1522b1,1522.d1,Zha16_no_2_tors,1522,23,15,8,0,-8,SHRINK_ONLY
1541a1,1541.a1,Zha16_no_2_tors,1541,25,20,5,0,-5,SHRINK_ONLY
1555a1,1555.a2,CLZ20,1555,1,1,0,0,0,UNCHANGED
1558b1,1558.b1,Zha16_no_2_tors,1558,7,7,0,0,0,UNCHANGED
1561a1,1561.a2,CLZ20,1561,4,4,0,0,0,UNCHANGED
1595a1,1595.a1,Zha16_no_2_tors,1595,9,7,2,0,-2,SHRINK_ONLY
1605c1,1605.e1,Zha16_no_2_tors,1605,7,7,0,0,0,UNCHANGED
1605e1,1605.b1,CLZ20,1605,1,1,0,0,0,UNCHANGED
1645a1,1645.b1,CLZ20,1645,1,1,0,0,0,UNCHANGED
1646a1,1646.a2,CLZ20,1646,6,6,0,0,0,UNCHANGED
1646b1,1646.d1,Zha16_no_2_tors,1646,24,24,0,0,0,UNCHANGED
1654b1,1654.b1,Zha16_no_2_tors,1654,24,24,0,0,0,UNCHANGED
1659a1,1659.b1,CLZ20,1659,1,1,0,0,0,UNCHANGED
1659c1,1659.d1,Zha16_no_2_tors,1659,8,8,0,0,0,UNCHANGED
1714c1,1714.c1,Zha16_no_2_tors,1714,25,18,7,0,-7,SHRINK_ONLY
1722c1,1722.c1,Zha16_no_2_tors,1722,2,2,0,0,0,UNCHANGED
1722e1,1722.e1,Zha16_no_2_tors,1722,2,2,0,0,0,UNCHANGED
1722i1,1722.m1,Zha16_no_2_tors,1722,2,2,0,0,0,UNCHANGED
1722p1,1722.q1,Zha16_no_2_tors,1722,2,2,0,0,0,UNCHANGED
1726a1,1726.a1,Zha16_no_2_tors,1726,20,20,0,0,0,UNCHANGED
1729a1,1729.a1,Zha16_no_2_tors,1729,8,8,0,0,0,UNCHANGED
1730b1,1730.b1,Zha16_no_2_tors,1730,10,8,2,0,-2,SHRINK_ONLY
1731a1,1731.a2,CLZ20,1731,1,1,0,0,0,UNCHANGED
1743a1,1743.c2,CLZ20,1743,2,2,0,0,0,UNCHANGED
1743b1,1743.a2,CLZ20,1743,1,1,0,0,0,UNCHANGED
1758b1,1758.b1,Zha16_no_2_tors,1758,9,9,0,0,0,UNCHANGED
1763b1,1763.b1,Zha16_no_2_tors,1763,27,19,8,0,-8,SHRINK_ONLY
1763c1,1763.c1,Zha16_no_2_tors,1763,26,20,6,0,-6,SHRINK_ONLY
1803a1,1803.a1,Zha16_no_2_tors,1803,18,18,0,0,0,UNCHANGED
1806h1,1806.k1,Zha16_no_2_tors,1806,4,4,0,0,0,UNCHANGED
1806m1,1806.n1,Zha16_no_2_tors,1806,4,4,0,0,0,UNCHANGED
1830a1,1830.b1,Zha16_no_2_tors,1830,3,3,0,0,0,UNCHANGED
1830i1,1830.i1,Zha16_no_2_tors,1830,3,3,0,0,0,UNCHANGED
1833a1,1833.b1,Zha16_no_2_tors,1833,6,6,0,0,0,UNCHANGED
1833c1,1833.c1,Zha16_no_2_tors,1833,6,6,0,0,0,UNCHANGED
1833e1,1833.d1,Zha16_no_2_tors,1833,6,6,0,0,0,UNCHANGED
1834a1,1834.a1,Zha16_no_2_tors,1834,11,11,0,0,0,UNCHANGED
1834b1,1834.b1,Zha16_no_2_tors,1834,11,11,0,0,0,UNCHANGED
1834c1,1834.c1,Zha16_no_2_tors,1834,11,11,0,0,0,UNCHANGED
1841a1,1841.a2,CLZ20,1841,2,2,0,0,0,UNCHANGED
1842c1,1842.c1,CLZ20,1842,2,2,0,0,0,UNCHANGED
1866b1,1866.b1,Zha16_no_2_tors,1866,11,11,0,0,0,UNCHANGED
1866c1,1866.a1,Zha16_no_2_tors,1866,11,11,0,0,0,UNCHANGED
1878d1,1878.d1,Zha16_no_2_tors,1878,10,10,0,0,0,UNCHANGED
1885c1,1885.c1,Zha16_no_2_tors,1885,9,7,2,0,-2,SHRINK_ONLY
1893a1,1893.a1,Zha16_no_2_tors,1893,14,14,0,0,0,UNCHANGED
1902a1,1902.a1,Zha16_no_2_tors,1902,10,10,0,0,0,UNCHANGED
1914c1,1914.a1,Zha16_no_2_tors,1914,3,3,0,0,0,UNCHANGED
1914f1,1914.f1,Zha16_no_2_tors,1914,3,3,0,0,0,UNCHANGED
1914g1,1914.k1,Zha16_no_2_tors,1914,3,3,0,0,0,UNCHANGED
1914h1,1914.j1,Zha16_no_2_tors,1914,3,3,0,0,0,UNCHANGED
1934a1,1934.a2,CLZ20,1934,9,9,0,0,0,UNCHANGED
1939b1,1939.b1,Zha16_no_2_tors,1939,20,20,0,0,0,UNCHANGED
1941a1,1941.a1,Zha16_no_2_tors,1941,17,17,0,0,0,UNCHANGED
1947a1,1947.c2,CLZ20,1947,1,1,0,0,0,UNCHANGED
1947b1,1947.a1,Zha16_no_2_tors,1947,8,8,0,0,0,UNCHANGED
1947d1,1947.e1,Zha16_no_2_tors,1947,8,8,0,0,0,UNCHANGED
1954c1,1954.c2,CLZ20,1954,6,6,0,0,0,UNCHANGED
1955a1,1955.a1,Zha16_no_2_tors,1955,9,7,2,0,-2,SHRINK_ONLY
1967a1,1967.a2,CLZ20,1967,2,2,0,0,0,UNCHANGED
1986b1,1986.a1,Zha16_no_2_tors,1986,10,10,0,0,0,UNCHANGED
1986c1,1986.b1,Zha16_no_2_tors,1986,10,10,0,0,0,UNCHANGED
1986d1,1986.f1,CLZ20,1986,1,1,0,0,0,UNCHANGED
1990a1,1990.b1,Zha16_no_2_tors,1990,8,8,0,0,0,UNCHANGED
1990c1,1990.d1,Zha16_no_2_tors,1990,8,8,0,0,0,UNCHANGED
1995b1,1995.f1,Zha16_no_2_tors,1995,3,3,0,0,0,UNCHANGED
2001a1,2001.a1,Zha16_no_2_tors,2001,5,5,0,0,0,UNCHANGED
2006e1,2006.c1,Zha16_no_2_tors,2006,14,10,4,0,-4,SHRINK_ONLY
2014a1,2014.b1,Zha16_no_2_tors,2014,9,9,0,0,0,UNCHANGED
2014c1,2014.c1,Zha16_no_2_tors,2014,9,9,0,0,0,UNCHANGED
2018a1,2018.a2,CLZ20,2018,3,3,0,0,0,UNCHANGED
2022a1,2022.a1,Zha16_no_2_tors,2022,9,9,0,0,0,UNCHANGED
2022c1,2022.c1,Zha16_no_2_tors,2022,9,9,0,0,0,UNCHANGED
2022d1,2022.d1,Zha16_no_2_tors,2022,9,9,0,0,0,UNCHANGED
2035b1,2035.a1,Zha16_no_2_tors,2035,10,10,0,0,0,UNCHANGED
2035d1,2035.b1,Zha16_no_2_tors,2035,10,10,0,0,0,UNCHANGED
2037c1,2037.d1,Zha16_no_2_tors,2037,7,7,0,0,0,UNCHANGED
2045a1,2045.b2,CLZ20,2045,2,2,0,0,0,UNCHANGED
2055d1,2055.d1,Zha16_no_2_tors,2055,7,7,0,0,0,UNCHANGED
2071a1,2071.b1,Zha16_no_2_tors,2071,21,21,0,0,0,UNCHANGED
2082b1,2082.c1,Zha16_no_2_tors,2082,7,7,0,0,0,UNCHANGED
2082c1,2082.b1,CLZ20,2082,1,1,0,0,0,UNCHANGED
2086a1,2086.b1,Zha16_no_2_tors,2086,9,9,0,0,0,UNCHANGED
2093b1,2093.i1,Zha16_no_2_tors,2093,6,6,0,0,0,UNCHANGED
2093j1,2093.j1,Zha16_no_2_tors,2093,6,6,0,0,0,UNCHANGED
2118c1,2118.c1,Zha16_no_2_tors,2118,7,7,0,0,0,UNCHANGED
2139d1,2139.f1,Zha16_no_2_tors,2139,10,10,0,0,0,UNCHANGED
2139e1,2139.a1,Zha16_no_2_tors,2139,10,10,0,0,0,UNCHANGED
2147a1,2147.a1,Zha16_no_2_tors,2147,21,14,7,0,-7,SHRINK_ONLY
2155a1,2155.a2,CLZ20,2155,2,2,0,0,0,UNCHANGED
2157b1,2157.b1,Zha16_no_2_tors,2157,16,16,0,0,0,UNCHANGED
2157c1,2157.a2,CLZ20,2157,1,1,0,0,0,UNCHANGED
2157d1,2157.d1,Zha16_no_2_tors,2157,18,18,0,0,0,UNCHANGED
2159a1,2159.a2,CLZ20,2159,1,1,0,0,0,UNCHANGED
2163d1,2163.e1,Zha16_no_2_tors,2163,6,6,0,0,0,UNCHANGED
2163e1,2163.b1,CLZ20,2163,2,2,0,0,0,UNCHANGED
2174a1,2174.a2,CLZ20,2174,4,4,0,0,0,UNCHANGED
2194b1,2194.a2,CLZ20,2194,4,4,0,0,0,UNCHANGED
2219b1,2219.c2,CLZ20,2219,1,1,0,0,0,UNCHANGED
2219c1,2219.a1,Zha16_no_2_tors,2219,29,20,9,0,-9,SHRINK_ONLY
2229a1,2229.a1,Zha16_no_2_tors,2229,19,19,0,0,0,UNCHANGED
2230a1,2230.c1,Zha16_no_2_tors,2230,11,7,4,0,-4,SHRINK_ONLY
2235b1,2235.f1,Zha16_no_2_tors,2235,8,8,0,0,0,UNCHANGED
2246a1,2246.a1,Zha16_no_2_tors,2246,28,28,0,0,0,UNCHANGED
2266a1,2266.a1,Zha16_no_2_tors,2266,8,8,0,0,0,UNCHANGED
2274b1,2274.b1,CLZ20,2274,5,5,0,0,0,UNCHANGED
2283a1,2283.a1,Zha16_no_2_tors,2283,15,15,0,0,0,UNCHANGED
2298b1,2298.b1,Zha16_no_2_tors,2298,10,10,0,0,0,UNCHANGED
2298c1,2298.d1,Zha16_no_2_tors,2298,10,10,0,0,0,UNCHANGED
2307d1,2307.b2,CLZ20,2307,1,1,0,0,0,UNCHANGED
2321a1,2321.b1,Zha16_no_2_tors,2321,18,18,0,0,0,UNCHANGED
2329a1,2329.a2,CLZ20,2329,2,2,0,0,0,UNCHANGED
2330a1,2330.c1,Zha16_no_2_tors,2330,9,9,0,0,0,UNCHANGED
2330e1,2330.e1,Zha16_no_2_tors,2330,9,9,0,0,0,UNCHANGED
2338c1,2338.a1,Zha16_no_2_tors,2338,8,8,0,0,0,UNCHANGED
2338d1,2338.e1,Zha16_no_2_tors,2338,8,8,0,0,0,UNCHANGED
2338h1,2338.h2,CLZ20,2338,1,1,0,0,0,UNCHANGED
2359a1,2359.a2,CLZ20,2359,1,1,0,0,0,UNCHANGED
2369a1,2369.a2,CLZ20,2369,1,1,0,0,0,UNCHANGED
2370b1,2370.c1,Zha16_no_2_tors,2370,2,2,0,0,0,UNCHANGED
2370g1,2370.h1,Zha16_no_2_tors,2370,2,2,0,0,0,UNCHANGED
2378c1,2378.a1,Zha16_no_2_tors,2378,8,4,4,0,-4,SHRINK_ONLY
2387a1,2387.a1,Zha16_no_2_tors,2387,7,4,3,0,-3,SHRINK_ONLY
2406a1,2406.a1,Zha16_no_2_tors,2406,11,11,0,0,0,UNCHANGED
2413b1,2413.b2,CLZ20,2413,1,1,0,0,0,UNCHANGED
2414d1,2414.c1,Zha16_no_2_tors,2414,13,10,3,0,-3,SHRINK_ONLY
2418a1,2418.a1,Zha16_no_2_tors,2418,2,2,0,0,0,UNCHANGED
2418c1,2418.c1,Zha16_no_2_tors,2418,2,2,0,0,0,UNCHANGED
2427a1,2427.a1,Zha16_no_2_tors,2427,17,17,0,0,0,UNCHANGED
2429b1,2429.d2,CLZ20,2429,1,1,0,0,0,UNCHANGED
2445d1,2445.b1,CLZ20,2445,2,2,0,0,0,UNCHANGED
2451a1,2451.g2,CLZ20,2451,1,1,0,0,0,UNCHANGED
2451b1,2451.h1,CLZ20,2451,1,1,0,0,0,UNCHANGED
2451e1,2451.c1,Zha16_no_2_tors,2451,9,9,0,0,0,UNCHANGED
2451f1,2451.a1,Zha16_no_2_tors,2451,9,9,0,0,0,UNCHANGED
2451h1,2451.e1,CLZ20,2451,2,2,0,0,0,UNCHANGED
2451i1,2451.i1,Zha16_no_2_tors,2451,9,9,0,0,0,UNCHANGED
2453a1,2453.b1,Zha16_no_2_tors,2453,13,13,0,0,0,UNCHANGED
2453b1,2453.c1,Zha16_no_2_tors,2453,13,13,0,0,0,UNCHANGED
2453c1,2453.a1,Zha16_no_2_tors,2453,13,13,0,0,0,UNCHANGED
2458c1,2458.b1,Zha16_no_2_tors,2458,14,14,0,0,0,UNCHANGED
2510b1,2510.b1,Zha16_no_2_tors,2510,6,6,0,0,0,UNCHANGED
2515b1,2515.b1,Zha16_no_2_tors,2515,18,18,0,0,0,UNCHANGED
2517a1,2517.b2,CLZ20,2517,1,1,0,0,0,UNCHANGED
2518b1,2518.a1,Zha16_no_2_tors,2518,22,22,0,0,0,UNCHANGED
2537c1,2537.d1,Zha16_no_2_tors,2537,24,16,8,0,-8,SHRINK_ONLY
2553a1,2553.a1,Zha16_no_2_tors,2553,7,7,0,0,0,UNCHANGED
2553b1,2553.b1,Zha16_no_2_tors,2553,7,7,0,0,0,UNCHANGED
2555f1,2555.e1,Zha16_no_2_tors,2555,9,6,3,0,-3,SHRINK_ONLY
2562d1,2562.e1,Zha16_no_2_tors,2562,1,1,0,0,0,UNCHANGED
2562i1,2562.m1,Zha16_no_2_tors,2562,1,1,0,0,0,UNCHANGED
2566a1,2566.a1,Zha16_no_2_tors,2566,17,17,0,0,0,UNCHANGED
2569a1,2569.a2,CLZ20,2569,1,1,0,0,0,UNCHANGED
2573a1,2573.a1,Zha16_no_2_tors,2573,15,15,0,0,0,UNCHANGED
2590b1,2590.c1,Zha16_no_2_tors,2590,2,2,0,0,0,UNCHANGED
2590d1,2590.d1,Zha16_no_2_tors,2590,2,2,0,0,0,UNCHANGED
2590f1,2590.f1,Zha16_no_2_tors,2590,2,2,0,0,0,UNCHANGED
2595b1,2595.d1,Zha16_no_2_tors,2595,10,10,0,0,0,UNCHANGED
2595c1,2595.a1,Zha16_no_2_tors,2595,10,10,0,0,0,UNCHANGED
2598c1,2598.c1,Zha16_no_2_tors,2598,7,7,0,0,0,UNCHANGED
2598d1,2598.d1,Zha16_no_2_tors,2598,7,7,0,0,0,UNCHANGED
2606a1,2606.a2,CLZ20,2606,1,1,0,0,0,UNCHANGED
2613a1,2613.a1,Zha16_no_2_tors,2613,7,7,0,0,0,UNCHANGED
2613b1,2613.b1,Zha16_no_2_tors,2613,7,7,0,0,0,UNCHANGED
2622a1,2622.c1,Zha16_no_2_tors,2622,3,3,0,0,0,UNCHANGED
2622c1,2622.d1,Zha16_no_2_tors,2622,3,3,0,0,0,UNCHANGED
2626f1,2626.d1,Zha16_no_2_tors,2626,8,8,0,0,0,UNCHANGED
2627a1,2627.a1,Zha16_no_2_tors,2627,22,16,6,0,-6,SHRINK_ONLY
2631b1,2631.a1,Zha16_no_2_tors,2631,25,25,0,0,0,UNCHANGED
2635a1,2635.b1,Zha16_no_2_tors,2635,11,9,2,0,-2,SHRINK_ONLY
2638b1,2638.b2,CLZ20,2638,1,1,0,0,0,UNCHANGED
2654a1,2654.a1,Zha16_no_2_tors,2654,19,15,4,0,-4,SHRINK_ONLY
2658a1,2658.c1,Zha16_no_2_tors,2658,6,6,0,0,0,UNCHANGED
2658b1,2658.b1,Zha16_no_2_tors,2658,6,6,0,0,0,UNCHANGED
2658d1,2658.d1,CLZ20,2658,1,1,0,0,0,UNCHANGED
2661a1,2661.a2,CLZ20,2661,2,2,0,0,0,UNCHANGED
2674b1,2674.d2,CLZ20,2674,1,1,0,0,0,UNCHANGED
2685b1,2685.c1,Zha16_no_2_tors,2685,7,7,0,0,0,UNCHANGED
2698b1,2698.b1,Zha16_no_2_tors,2698,8,8,0,0,0,UNCHANGED
2702d1,2702.d1,Zha16_no_2_tors,2702,10,6,4,0,-4,SHRINK_ONLY
