curve_label,status,old_index,new_index,old_source,new_source,old_lmfdb_label,new_lmfdb_label
18086a1,REMOVED,5944,,Zha16_no_2_tors,,18086.a1,
18246e1,REMOVED,5963,,Zha16_no_2_tors,,18246.e1,
18362a1,REMOVED,5976,,Zha16_no_2_tors,,18362.a1,
18395a1,REMOVED,5979,,Zha16_no_2_tors,,18395.a1,
18458d1,REMOVED,5986,,Zha16_no_2_tors,,18458.e2,
18506b1,REMOVED,5992,,Zha16_no_2_tors,,18506.b1,
18518a1,REMOVED,5993,,Zha16_no_2_tors,,18518.a1,
18538g1,REMOVED,5994,,Zha16_no_2_tors,,18538.a1,
18611a1,REMOVED,6001,,Zha16_no_2_tors,,18611.a1,
18613a1,REMOVED,6002,,Zha16_no_2_tors,,18613.b1,
18655e1,REMOVED,6008,,Zha16_no_2_tors,,18655.f1,
18685a1,REMOVED,6013,,Zha16_no_2_tors,,18685.a1,
18781a1,REMOVED,6021,,Zha16_no_2_tors,,18781.a1,
18851a1,REMOVED,6025,,Zha16_no_2_tors,,18851.a1,
18858j1,REMOVED,6027,,Zha16_no_2_tors,,18858.i2,
18974b1,REMOVED,6042,,Zha16_no_2_tors,,18974.a1,
19090f1,REMOVED,6054,,Zha16_no_2_tors,,19090.g1,
19189b1,REMOVED,6063,,Zha16_no_2_tors,,19189.b2,
19270e1,REMOVED,6069,,Zha16_no_2_tors,,19270.a1,
19490c1,REMOVED,6094,,Zha16_no_2_tors,,19490.d1,
19586a1,REMOVED,6104,,Zha16_no_2_tors,,19586.a1,
19610b1,REMOVED,6109,,Zha16_no_2_tors,,19610.e1,
19610d1,REMOVED,6108,,Zha16_no_2_tors,,19610.c2,
19694a1,REMOVED,6122,,Zha16_no_2_tors,,19694.a1,
19805a1,REMOVED,6129,,Zha16_no_2_tors,,19805.a2,
19826c1,REMOVED,6135,,Zha16_no_2_tors,,19826.b1,
19870a1,REMOVED,6140,,Zha16_no_2_tors,,19870.a2,
20422a1,REMOVED,6206,,Zha16_no_2_tors,,20422.a1,
20462b1,REMOVED,6211,,Zha16_no_2_tors,,20462.a1,
20582a1,REMOVED,6218,,Zha16_no_2_tors,,20582.a2,
20614a1,REMOVED,6223,,Zha16_no_2_tors,,20614.a1,
20621a1,REMOVED,6224,,Zha16_no_2_tors,,20621.c2,
20630a1,REMOVED,6227,,Zha16_no_2_tors,,20630.b1,
20630c1,REMOVED,6228,,Zha16_no_2_tors,,20630.c1,
20851a1,REMOVED,6252,,Zha16_no_2_tors,,20851.a2,
20878d1,REMOVED,6255,,Zha16_no_2_tors,,20878.e2,
20962c1,REMOVED,6266,,Zha16_no_2_tors,,20962.g1,
21130d1,REMOVED,6284,,Zha16_no_2_tors,,21130.d1,
21170d1,REMOVED,6289,,Zha16_no_2_tors,,21170.d1,
21194a1,REMOVED,6293,,Zha16_no_2_tors,,21194.a1,
21230c1,REMOVED,6297,,Zha16_no_2_tors,,21230.d1,
21230d1,REMOVED,6296,,Zha16_no_2_tors,,21230.c2,
21230e1,REMOVED,6298,,Zha16_no_2_tors,,21230.e1,
21314a1,REMOVED,6307,,Zha16_no_2_tors,,21314.a1,
21362b1,REMOVED,6310,,Zha16_no_2_tors,,21362.a1,
21490f1,REMOVED,6319,,Zha16_no_2_tors,,21490.g1,
21614a1,REMOVED,6329,,Zha16_no_2_tors,,21614.a1,
21634c1,REMOVED,6338,,Zha16_no_2_tors,,21634.c1,
21662a1,REMOVED,6339,,Zha16_no_2_tors,,21662.a1,
21827b1,REMOVED,6350,,Zha16_no_2_tors,,21827.b2,
22034b1,REMOVED,6382,,Zha16_no_2_tors,,22034.b1,
22078d1,REMOVED,6390,,Zha16_no_2_tors,,22078.c2,
22262a1,REMOVED,6404,,Zha16_no_2_tors,,22262.a1,
22310d1,REMOVED,6408,,Zha16_no_2_tors,,22310.d2,
22570h1,REMOVED,6431,,Zha16_no_2_tors,,22570.f1,
22670b1,REMOVED,6443,,Zha16_no_2_tors,,22670.b1,
22678b1,REMOVED,6445,,Zha16_no_2_tors,,22678.a2,
22715b1,REMOVED,6451,,Zha16_no_2_tors,,22715.b1,
22843a1,REMOVED,6471,,Zha16_no_2_tors,,22843.a2,
22862e1,REMOVED,6473,,Zha16_no_2_tors,,22862.f1,
22931a1,REMOVED,6479,,Zha16_no_2_tors,,22931.a1,
22971d1,REMOVED,6484,,Zha16_no_2_tors,,22971.a1,
23042c1,REMOVED,6498,,Zha16_no_2_tors,,23042.c1,
23219a1,REMOVED,6505,,Zha16_no_2_tors,,23219.b1,
23254g1,REMOVED,6507,,Zha16_no_2_tors,,23254.d3,
23270f1,REMOVED,6508,,Zha16_no_2_tors,,23270.h1,
23426b1,REMOVED,6514,,Zha16_no_2_tors,,23426.a1,
23435a1,REMOVED,6516,,Zha16_no_2_tors,,23435.a1,
23506m1,REMOVED,6525,,Zha16_no_2_tors,,23506.n1,
23694k1,REMOVED,6544,,Zha16_no_2_tors,,23694.k2,
23770a1,REMOVED,6554,,Zha16_no_2_tors,,23770.b2,
23902d1,REMOVED,6577,,Zha16_no_2_tors,,23902.e3,
24014a1,REMOVED,6585,,Zha16_no_2_tors,,24014.a1,
24035d1,REMOVED,6587,,Zha16_no_2_tors,,24035.a1,
24221a1,REMOVED,6607,,Zha16_no_2_tors,,24221.a1,
24310c1,REMOVED,6620,,Zha16_no_2_tors,,24310.a1,
24310j1,REMOVED,6621,,Zha16_no_2_tors,,24310.b1,
24310s1,REMOVED,6624,,Zha16_no_2_tors,,24310.r1,
24518d1,REMOVED,6648,,Zha16_no_2_tors,,24518.c1,
24635a1,REMOVED,6661,,Zha16_no_2_tors,,24635.a1,
24670a1,REMOVED,6663,,Zha16_no_2_tors,,24670.a1,
24766d1,REMOVED,6672,,Zha16_no_2_tors,,24766.d1,
24779a1,REMOVED,6675,,Zha16_no_2_tors,,24779.a1,
24827a1,REMOVED,6678,,Zha16_no_2_tors,,24827.a1,
24910i1,REMOVED,6686,,Zha16_no_2_tors,,24910.a1,
25010b1,REMOVED,6694,,Zha16_no_2_tors,,25010.c1,
25190b1,REMOVED,6708,,Zha16_no_2_tors,,25190.d1,
25246a1,REMOVED,6712,,Zha16_no_2_tors,,25246.a1,
25255a1,REMOVED,6713,,Zha16_no_2_tors,,25255.a1,
25390c1,REMOVED,6731,,Zha16_no_2_tors,,25390.b2,
25705c1,REMOVED,6760,,Zha16_no_2_tors,,25705.e1,
25705d1,REMOVED,6757,,Zha16_no_2_tors,,25705.b1,
25714d1,REMOVED,6761,,Zha16_no_2_tors,,25714.c2,
25789b1,REMOVED,6767,,Zha16_no_2_tors,,25789.b1,
25883b1,REMOVED,6780,,Zha16_no_2_tors,,25883.a1,
25949b1,REMOVED,6786,,Zha16_no_2_tors,,25949.c1,
25955f1,REMOVED,6787,,Zha16_no_2_tors,,25955.f1,
25973b1,REMOVED,6789,,Zha16_no_2_tors,,25973.b1,
25978b1,REMOVED,6791,,Zha16_no_2_tors,,25978.a1,
26077a1,REMOVED,6798,,Zha16_no_2_tors,,26077.a2,
26098c1,REMOVED,6799,,Zha16_no_2_tors,,26098.c1,
26201a1,REMOVED,6804,,Zha16_no_2_tors,,26201.a1,
26222d1,REMOVED,6810,,Zha16_no_2_tors,,26222.d1,
26230b1,REMOVED,6812,,Zha16_no_2_tors,,26230.a2,
26234c1,REMOVED,6815,,Zha16_no_2_tors,,26234.d1,
26234e1,REMOVED,6816,,Zha16_no_2_tors,,26234.i1,
26246d1,REMOVED,6819,,Zha16_no_2_tors,,26246.d1,
26282a1,REMOVED,6820,,Zha16_no_2_tors,,26282.a2,
26282b1,REMOVED,6821,,Zha16_no_2_tors,,26282.c1,
26306d1,REMOVED,6825,,Zha16_no_2_tors,,26306.d1,
26422c1,REMOVED,6837,,Zha16_no_2_tors,,26422.c1,
26474c1,REMOVED,6841,,Zha16_no_2_tors,,26474.b3,
26510d1,REMOVED,6844,,Zha16_no_2_tors,,26510.f1,
26534a1,REMOVED,6846,,Zha16_no_2_tors,,26534.a1,
26738e1,REMOVED,6861,,Zha16_no_2_tors,,26738.f1,
26753a1,REMOVED,6862,,Zha16_no_2_tors,,26753.a1,
26945a1,REMOVED,6887,,Zha16_no_2_tors,,26945.b1,
26962j1,REMOVED,6890,,Zha16_no_2_tors,,26962.g3,
27013c1,REMOVED,6898,,Zha16_no_2_tors,,27013.e1,
27170bb1,REMOVED,6914,,Zha16_no_2_tors,,27170.bc1,
27170m1,REMOVED,6912,,Zha16_no_2_tors,,27170.y1,
27170u1,REMOVED,6913,,Zha16_no_2_tors,,27170.bb1,
27289c1,REMOVED,6925,,Zha16_no_2_tors,,27289.a1,
27590g1,REMOVED,6954,,Zha16_no_2_tors,,27590.a1,
27595a1,REMOVED,6960,,Zha16_no_2_tors,,27595.d1,
27595c1,REMOVED,6959,,Zha16_no_2_tors,,27595.b1,
27854d1,REMOVED,6987,,Zha16_no_2_tors,,27854.d1,
27898h1,REMOVED,6997,,Zha16_no_2_tors,,27898.f2,
27907b1,REMOVED,6999,,Zha16_no_2_tors,,27907.b2,
27910c1,REMOVED,7001,,Zha16_no_2_tors,,27910.d3,
27910d1,REMOVED,7000,,Zha16_no_2_tors,,27910.c1,
27931a1,REMOVED,7003,,Zha16_no_2_tors,,27931.c1,
27971b1,REMOVED,7007,,Zha16_no_2_tors,,27971.b1,
28187a1,REMOVED,7026,,Zha16_no_2_tors,,28187.a2,
28210c1,REMOVED,7029,,Zha16_no_2_tors,,28210.b2,
28210k1,REMOVED,7031,,Zha16_no_2_tors,,28210.t1,
28234a1,REMOVED,7035,,Zha16_no_2_tors,,28234.c1,
28426b1,REMOVED,7050,,Zha16_no_2_tors,,28426.a1,
28595c1,REMOVED,7060,,Zha16_no_2_tors,,28595.d3,
28690c1,REMOVED,7069,,Zha16_no_2_tors,,28690.i1,
28747b1,REMOVED,7075,,Zha16_no_2_tors,,28747.c1,
29026c1,REMOVED,7102,,Zha16_no_2_tors,,29026.e1,
29030b1,REMOVED,7103,,Zha16_no_2_tors,,29030.b1,
29110b1,REMOVED,7107,,Zha16_no_2_tors,,29110.f2,
29110e1,REMOVED,7108,,Zha16_no_2_tors,,29110.h1,
29285a1,REMOVED,7127,,Zha16_no_2_tors,,29285.a1,
29318a1,REMOVED,7132,,Zha16_no_2_tors,,29318.c1,
29365a1,REMOVED,7135,,Zha16_no_2_tors,,29365.c1,
29390e1,REMOVED,7151,,Zha16_no_2_tors,,29390.d1,
29522b1,REMOVED,7165,,Zha16_no_2_tors,,29522.b2,
29557a1,REMOVED,7167,,Zha16_no_2_tors,,29557.a1,
29678a1,REMOVED,7178,,Zha16_no_2_tors,,29678.a1,
29946s1,REMOVED,7215,,Zha16_no_2_tors,,29946.r2,
29987a1,REMOVED,7217,,Zha16_no_2_tors,,29987.a1,
29995b1,REMOVED,7219,,Zha16_no_2_tors,,29995.a1,
30058k1,REMOVED,7227,,Zha16_no_2_tors,,30058.h2,
30107e1,REMOVED,7232,,Zha16_no_2_tors,,30107.b2,
30226h1,REMOVED,7242,,Zha16_no_2_tors,,30226.f2,
30290d1,REMOVED,7250,,Zha16_no_2_tors,,30290.g1,
30290e1,REMOVED,7249,,Zha16_no_2_tors,,30290.d2,
30310e1,REMOVED,7253,,Zha16_no_2_tors,,30310.d2,
30418b1,REMOVED,7257,,Zha16_no_2_tors,,30418.c1,
30430a1,REMOVED,7262,,Zha16_no_2_tors,,30430.b1,
30430c1,REMOVED,7263,,Zha16_no_2_tors,,30430.c1,
30554a1,REMOVED,7273,,Zha16_no_2_tors,,30554.a1,
30617b1,REMOVED,7278,,Zha16_no_2_tors,,30617.b1,
30662a1,REMOVED,7285,,Zha16_no_2_tors,,30662.a1,
30754a1,REMOVED,7289,,Zha16_no_2_tors,,30754.b1,
30806b1,REMOVED,7293,,Zha16_no_2_tors,,30806.b1,
30818c1,REMOVED,7295,,Zha16_no_2_tors,,30818.b3,
30886a1,REMOVED,7301,,Zha16_no_2_tors,,30886.a1,
30914f1,REMOVED,7304,,Zha16_no_2_tors,,30914.b1,
31094b1,REMOVED,7327,,Zha16_no_2_tors,,31094.c1,
31109b1,REMOVED,7329,,Zha16_no_2_tors,,31109.b2,
31130g1,REMOVED,7330,,Zha16_no_2_tors,,31130.g1,
31390f1,REMOVED,7340,,Zha16_no_2_tors,,31390.d3,
31390g1,REMOVED,7341,,Zha16_no_2_tors,,31390.g1,
31430i1,REMOVED,7348,,Zha16_no_2_tors,,31430.m1,
31430j1,REMOVED,7347,,Zha16_no_2_tors,,31430.k2,
31538b1,REMOVED,7351,,Zha16_no_2_tors,,31538.b1,
31553a1,REMOVED,7355,,Zha16_no_2_tors,,31553.a1,
31565a1,REMOVED,7357,,Zha16_no_2_tors,,31565.a1,
31570f1,REMOVED,7360,,Zha16_no_2_tors,,31570.g1,
31691b1,REMOVED,7370,,Zha16_no_2_tors,,31691.b1,
31858b1,REMOVED,7381,,Zha16_no_2_tors,,31858.c2,
31858d1,REMOVED,7382,,Zha16_no_2_tors,,31858.d1,
31906b1,REMOVED,7386,,Zha16_no_2_tors,,31906.a1,
31934b1,REMOVED,7389,,Zha16_no_2_tors,,31934.a3,
32042b1,REMOVED,7401,,Zha16_no_2_tors,,32042.b2,
32054d1,REMOVED,7402,,Zha16_no_2_tors,,32054.f2,
32102c1,REMOVED,7406,,Zha16_no_2_tors,,32102.b1,
32162a1,REMOVED,7407,,Zha16_no_2_tors,,32162.a1,
32227b1,REMOVED,7410,,Zha16_no_2_tors,,32227.c1,
32282a1,REMOVED,7415,,Zha16_no_2_tors,,32282.a1,
32354c1,REMOVED,7426,,Zha16_no_2_tors,,32354.c1,
32398a1,REMOVED,7439,,Zha16_no_2_tors,,32398.a1,
32410a1,REMOVED,7441,,Zha16_no_2_tors,,32410.f1,
32426a1,REMOVED,7444,,Zha16_no_2_tors,,32426.a2,
32471a1,REMOVED,7447,,Zha16_no_2_tors,,32471.a1,
32498b1,REMOVED,7449,,Zha16_no_2_tors,,32498.b1,
32509c1,REMOVED,7452,,Zha16_no_2_tors,,32509.a1,
32534a1,REMOVED,7458,,Zha16_no_2_tors,,32534.a1,
32558a1,REMOVED,7462,,Zha16_no_2_tors,,32558.a1,
32654b1,REMOVED,7474,,Zha16_no_2_tors,,32654.a1,
32741a1,REMOVED,7478,,Zha16_no_2_tors,,32741.a2,
32795d1,REMOVED,7484,,Zha16_no_2_tors,,32795.d2,
32978b1,REMOVED,7495,,Zha16_no_2_tors,,32978.a1,
33062a1,REMOVED,7506,,Zha16_no_2_tors,,33062.c1,
33098a1,REMOVED,7519,,Zha16_no_2_tors,,33098.a1,
33110l1,REMOVED,7520,,Zha16_no_2_tors,,33110.i1,
33110m1,REMOVED,7521,,Zha16_no_2_tors,,33110.j2,
33451b1,REMOVED,7545,,Zha16_no_2_tors,,33451.a1,
33490b1,REMOVED,7556,,Zha16_no_2_tors,,33490.b1,
33490d1,REMOVED,7555,,Zha16_no_2_tors,,33490.a1,
33602b1,REMOVED,7567,,Zha16_no_2_tors,,33602.a1,
33646a1,REMOVED,7569,,Zha16_no_2_tors,,33646.b1,
33670c1,REMOVED,7570,,Zha16_no_2_tors,,33670.a2,
33698g1,REMOVED,7574,,Zha16_no_2_tors,,33698.f2,
33755c1,REMOVED,7582,,Zha16_no_2_tors,,33755.c1,
33877b1,REMOVED,7589,,Zha16_no_2_tors,,33877.c1,
33910c1,REMOVED,7591,,Zha16_no_2_tors,,33910.e1,
33947a1,REMOVED,7593,,Zha16_no_2_tors,,33947.a1,
34091a1,REMOVED,7604,,Zha16_no_2_tors,,34091.a1,
34210a1,REMOVED,7620,,Zha16_no_2_tors,,34210.a1,
34270b1,REMOVED,7631,,Zha16_no_2_tors,,34270.a2,
34510i1,REMOVED,7655,,Zha16_no_2_tors,,34510.j2,
34510j1,REMOVED,7658,,Zha16_no_2_tors,,34510.n1,
34510k1,REMOVED,7656,,Zha16_no_2_tors,,34510.l2,
34526b1,REMOVED,7659,,Zha16_no_2_tors,,34526.b1,
34595a1,REMOVED,7666,,Zha16_no_2_tors,,34595.d2,
34597d1,REMOVED,7668,,Zha16_no_2_tors,,34597.c1,
34706d1,REMOVED,7682,,Zha16_no_2_tors,,34706.e2,
34706h1,REMOVED,7683,,Zha16_no_2_tors,,34706.j1,
34730c1,REMOVED,7685,,Zha16_no_2_tors,,34730.c1,
34742d1,REMOVED,7687,,Zha16_no_2_tors,,34742.d1,
34826a1,REMOVED,7697,,Zha16_no_2_tors,,34826.a1,
34958d1,REMOVED,7709,,Zha16_no_2_tors,,34958.f1,
35042b1,REMOVED,7719,,Zha16_no_2_tors,,35042.a1,
35126e1,REMOVED,7724,,Zha16_no_2_tors,,35126.b3,
35222a1,REMOVED,7739,,Zha16_no_2_tors,,35222.b2,
35246a1,REMOVED,7740,,Zha16_no_2_tors,,35246.a1,
35266b1,REMOVED,7742,,Zha16_no_2_tors,,35266.b2,
35270f1,REMOVED,7743,,Zha16_no_2_tors,,35270.f1,
35306a1,REMOVED,7749,,Zha16_no_2_tors,,35306.b1,
35315b1,REMOVED,7750,,Zha16_no_2_tors,,35315.b1,
35371a1,REMOVED,7754,,Zha16_no_2_tors,,35371.a1,
35422b1,REMOVED,7758,,Zha16_no_2_tors,,35422.c1,
35462h1,REMOVED,7761,,Zha16_no_2_tors,,35462.i1,
35581a1,REMOVED,7765,,Zha16_no_2_tors,,35581.b1,
35710c1,REMOVED,7777,,Zha16_no_2_tors,,35710.c1,
35834a1,REMOVED,7789,,Zha16_no_2_tors,,35834.a1,
35930a1,REMOVED,7798,,Zha16_no_2_tors,,35930.c1,
35986b1,REMOVED,7803,,Zha16_no_2_tors,,35986.a1,
36022e1,REMOVED,7812,,Zha16_no_2_tors,,36022.a2,
36022h1,REMOVED,7814,,Zha16_no_2_tors,,36022.g3,
36046a1,REMOVED,7815,,Zha16_no_2_tors,,36046.a1,
36190f1,REMOVED,7832,,Zha16_no_2_tors,,36190.c1,
36203a1,REMOVED,7835,,Zha16_no_2_tors,,36203.a1,
36230a1,REMOVED,7837,,Zha16_no_2_tors,,36230.b1,
36281a1,REMOVED,7840,,Zha16_no_2_tors,,36281.a1,
36365d1,REMOVED,7851,,Zha16_no_2_tors,,36365.c3,
36598e1,REMOVED,7871,,Zha16_no_2_tors,,36598.e2,
36910a1,REMOVED,7894,,Zha16_no_2_tors,,36910.a1,
37157a1,REMOVED,7925,,Zha16_no_2_tors,,37157.a1,
37178b1,REMOVED,7929,,Zha16_no_2_tors,,37178.a1,
37346b1,REMOVED,7943,,Zha16_no_2_tors,,37346.b1,
37355d1,REMOVED,7945,,Zha16_no_2_tors,,37355.c2,
37694d1,REMOVED,7985,,Zha16_no_2_tors,,37694.e1,
37718b1,REMOVED,7986,,Zha16_no_2_tors,,37718.b1,
37742a1,REMOVED,7988,,Zha16_no_2_tors,,37742.b1,
37826a1,REMOVED,7990,,Zha16_no_2_tors,,37826.a1,
37910a1,REMOVED,7998,,Zha16_no_2_tors,,37910.a1,
38027a1,REMOVED,8018,,Zha16_no_2_tors,,38027.a1,
38038b1,REMOVED,8020,,Zha16_no_2_tors,,38038.d1,
38114c1,REMOVED,8028,,Zha16_no_2_tors,,38114.c2,
38222c1,REMOVED,8039,,Zha16_no_2_tors,,38222.b1,
38227d1,REMOVED,8044,,Zha16_no_2_tors,,38227.b2,
38294c1,REMOVED,8051,,Zha16_no_2_tors,,38294.c1,
38519a1,REMOVED,8069,,Zha16_no_2_tors,,38519.a1,
38738b1,REMOVED,8090,,Zha16_no_2_tors,,38738.a1,
38965a1,REMOVED,8110,,Zha16_no_2_tors,,38965.a1,
39034a1,REMOVED,8116,,Zha16_no_2_tors,,39034.b1,
39061d1,REMOVED,8117,,Zha16_no_2_tors,,39061.c1,
39130be1,REMOVED,8126,,Zha16_no_2_tors,,39130.u2,
39158d1,REMOVED,8134,,Zha16_no_2_tors,,39158.d1,
39237b1,REMOVED,8141,,Zha16_no_2_tors,,39237.a2,
39277c1,REMOVED,8146,,Zha16_no_2_tors,,39277.b3,
39485b1,REMOVED,8162,,Zha16_no_2_tors,,39485.a2,
39515c1,REMOVED,8163,,Zha16_no_2_tors,,39515.a1,
39574e1,REMOVED,8168,,Zha16_no_2_tors,,39574.c1,
39658a1,REMOVED,8178,,Zha16_no_2_tors,,39658.a2,
39770k1,REMOVED,8189,,Zha16_no_2_tors,,39770.i2,
39874e1,REMOVED,8195,,Zha16_no_2_tors,,39874.e1,
39995a1,REMOVED,8202,,Zha16_no_2_tors,,39995.a1,
40069a1,REMOVED,8206,,Zha16_no_2_tors,,40069.a1,
40141a1,REMOVED,8208,,Zha16_no_2_tors,,40141.b1,
40262b1,REMOVED,8225,,Zha16_no_2_tors,,40262.b2,
40274c1,REMOVED,8227,,Zha16_no_2_tors,,40274.b1,
40307a1,REMOVED,8229,,Zha16_no_2_tors,,40307.a2,
40310a1,REMOVED,8230,,Zha16_no_2_tors,,40310.a2,
40390f1,REMOVED,8240,,Zha16_no_2_tors,,40390.f1,
40439c1,REMOVED,8247,,Zha16_no_2_tors,,40439.b1,
40571b1,REMOVED,8262,,Zha16_no_2_tors,,40571.b1,
40598b1,REMOVED,8266,,Zha16_no_2_tors,,40598.a2,
40655a1,REMOVED,8275,,Zha16_no_2_tors,,40655.a1,
40690c1,REMOVED,8277,,Zha16_no_2_tors,,40690.g1,
40886a1,REMOVED,8297,,Zha16_no_2_tors,,40886.a1,
41186a1,REMOVED,8318,,Zha16_no_2_tors,,41186.a1,
41230x1,REMOVED,8324,,Zha16_no_2_tors,,41230.r2,
41291a1,REMOVED,8329,,Zha16_no_2_tors,,41291.a1,
41293a1,REMOVED,8330,,Zha16_no_2_tors,,41293.d1,
41354h1,REMOVED,8336,,Zha16_no_2_tors,,41354.h2,
41446f1,REMOVED,8347,,Zha16_no_2_tors,,41446.d1,
41606b1,REMOVED,8355,,Zha16_no_2_tors,,41606.b2,
41614b1,REMOVED,8361,,Zha16_no_2_tors,,41614.b1,
41615a1,REMOVED,8362,,Zha16_no_2_tors,,41615.b1,
41749a1,REMOVED,8380,,Zha16_no_2_tors,,41749.a2,
41770c1,REMOVED,8383,,Zha16_no_2_tors,,41770.c2,
41789b1,REMOVED,8385,,Zha16_no_2_tors,,41789.a2,
42203a1,REMOVED,8420,,Zha16_no_2_tors,,42203.a1,
42215b1,REMOVED,8422,,Zha16_no_2_tors,,42215.b1,
42326a1,REMOVED,8435,,Zha16_no_2_tors,,42326.a1,
42515b1,REMOVED,8455,,Zha16_no_2_tors,,42515.b1,
42551a1,REMOVED,8459,,Zha16_no_2_tors,,42551.b1,
42653a1,REMOVED,8466,,Zha16_no_2_tors,,42653.a1,
42866c1,REMOVED,8486,,Zha16_no_2_tors,,42866.c1,
42935a1,REMOVED,8493,,Zha16_no_2_tors,,42935.a1,
43010b1,REMOVED,8500,,Zha16_no_2_tors,,43010.g1,
43010q1,REMOVED,8502,,Zha16_no_2_tors,,43010.s1,
43190f1,REMOVED,8514,,Zha16_no_2_tors,,43190.e1,
43190o1,REMOVED,8518,,Zha16_no_2_tors,,43190.s2,
43190q1,REMOVED,8515,,Zha16_no_2_tors,,43190.h1,
43202a1,REMOVED,8522,,Zha16_no_2_tors,,43202.a1,
43382c1,REMOVED,8543,,Zha16_no_2_tors,,43382.b2,
43486n1,REMOVED,8552,,Zha16_no_2_tors,,43486.n1,
43645b1,REMOVED,8562,,Zha16_no_2_tors,,43645.d1,
43847e1,REMOVED,8580,,Zha16_no_2_tors,,43847.c1,
44030f1,REMOVED,8596,,Zha16_no_2_tors,,44030.d2,
44219a1,REMOVED,8612,,Zha16_no_2_tors,,44219.a1,
44254g1,REMOVED,8619,,Zha16_no_2_tors,,44254.h1,
44318a1,REMOVED,8633,,Zha16_no_2_tors,,44318.a1,
44326d1,REMOVED,8636,,Zha16_no_2_tors,,44326.d2,
44498e1,REMOVED,8644,,Zha16_no_2_tors,,44498.b2,
44726d1,REMOVED,8670,,Zha16_no_2_tors,,44726.h1,
44726f1,REMOVED,8669,,Zha16_no_2_tors,,44726.g2,
44774a1,REMOVED,8671,,Zha16_no_2_tors,,44774.a1,
44915d1,REMOVED,8680,,Zha16_no_2_tors,,44915.c1,
44942a1,REMOVED,8681,,Zha16_no_2_tors,,44942.a1,
45059a1,REMOVED,8688,,Zha16_no_2_tors,,45059.a2,
45323a1,REMOVED,8713,,Zha16_no_2_tors,,45323.a1,
45590c1,REMOVED,8745,,Zha16_no_2_tors,,45590.d1,
45746d1,REMOVED,8759,,Zha16_no_2_tors,,45746.d1,
45758a1,REMOVED,8760,,Zha16_no_2_tors,,45758.a2,
46090p1,REMOVED,8787,,Zha16_no_2_tors,,46090.g2,
46211a1,REMOVED,8802,,Zha16_no_2_tors,,46211.a1,
46223a1,REMOVED,8804,,Zha16_no_2_tors,,46223.b1,
46553a1,REMOVED,8821,,Zha16_no_2_tors,,46553.a1,
46690c1,REMOVED,8838,,Zha16_no_2_tors,,46690.m1,
46690e1,REMOVED,8837,,Zha16_no_2_tors,,46690.j2,
46718l1,REMOVED,8846,,Zha16_no_2_tors,,46718.m1,
46835b1,REMOVED,8856,,Zha16_no_2_tors,,46835.a1,
47278c1,REMOVED,8896,,Zha16_no_2_tors,,47278.c2,
47435a1,REMOVED,8906,,Zha16_no_2_tors,,47435.a1,
47483a1,REMOVED,8910,,Zha16_no_2_tors,,47483.a1,
47558a1,REMOVED,8914,,Zha16_no_2_tors,,47558.e1,
47614c1,REMOVED,8922,,Zha16_no_2_tors,,47614.e1,
47614h1,REMOVED,8924,,Zha16_no_2_tors,,47614.g2,
47762b1,REMOVED,8944,,Zha16_no_2_tors,,47762.e1,
47870a1,REMOVED,8953,,Zha16_no_2_tors,,47870.a1,
47883c1,REMOVED,8957,,Zha16_no_2_tors,,47883.a1,
47918d1,REMOVED,8964,,Zha16_no_2_tors,,47918.d3,
48034b1,REMOVED,8976,,Zha16_no_2_tors,,48034.a1,
48034h1,REMOVED,8977,,Zha16_no_2_tors,,48034.b1,
48034m1,REMOVED,8981,,Zha16_no_2_tors,,48034.i1,
48146d1,REMOVED,8991,,Zha16_no_2_tors,,48146.i1,
48146g1,REMOVED,8989,,Zha16_no_2_tors,,48146.g1,
48211b1,REMOVED,8998,,Zha16_no_2_tors,,48211.b1,
48277a1,REMOVED,9003,,Zha16_no_2_tors,,48277.a1,
48290a1,REMOVED,9005,,Zha16_no_2_tors,,48290.a1,
48323b1,REMOVED,9010,,Zha16_no_2_tors,,48323.c1,
48446a1,REMOVED,9023,,Zha16_no_2_tors,,48446.a1,
48670g1,REMOVED,9043,,Zha16_no_2_tors,,48670.h2,
48790g1,REMOVED,9059,,Zha16_no_2_tors,,48790.b1,
48854c1,REMOVED,9065,,Zha16_no_2_tors,,48854.c1,
48954f1,REMOVED,9081,,Zha16_no_2_tors,,48954.i2,
48974b1,REMOVED,9084,,Zha16_no_2_tors,,48974.b1,
49070d1,REMOVED,9105,,Zha16_no_2_tors,,49070.f2,
49118a1,REMOVED,9111,,Zha16_no_2_tors,,49118.a1,
49162a1,REMOVED,9117,,Zha16_no_2_tors,,49162.a2,
49526a1,REMOVED,9140,,Zha16_no_2_tors,,49526.a1,
49678a1,REMOVED,9144,,Zha16_no_2_tors,,49678.b1,
49910b1,REMOVED,9164,,Zha16_no_2_tors,,49910.g1,
49910c1,REMOVED,9163,,Zha16_no_2_tors,,49910.f2,
50098b1,REMOVED,9179,,Zha16_no_2_tors,,50098.b1,
50290j1,REMOVED,9199,,Zha16_no_2_tors,,50290.g2,
50357a1,REMOVED,9202,,Zha16_no_2_tors,,50357.b1,
50365c1,REMOVED,9203,,Zha16_no_2_tors,,50365.b1,
50389a1,REMOVED,9207,,Zha16_no_2_tors,,50389.a2,
