curve_label,lmfdb_label,source,conductor,has_isogeny_3,has_isogeny_5,has_isogeny_7,isogeny_set_357,isogeny_degrees,a3,abs_a3_eq_3,failure_class,good_reduction_at_3,projective_point_count_at_3,nonsingular_projective_point_count_at_3,ecdata_aplist_a3_token
363467a1,363467.a1,Zha16_no_2_tors,363467,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
363662a1,363662.a1,Zha16_no_2_tors,363662,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
363686c1,363686.c1,Zha16_no_2_tors,363686,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
363715c1,363715.c1,Zha16_no_2_tors,363715,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
364126d1,364126.d2,Zha16_no_2_tors,364126,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
364202a1,364202.a1,Zha16_no_2_tors,364202,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
364394a1,364394.a2,Zha16_no_2_tors,364394,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
364435b1,364435.b1,Zha16_no_2_tors,364435,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
364562b1,364562.b1,Zha16_no_2_tors,364562,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
364726a1,364726.a1,Zha16_no_2_tors,364726,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
365118s1,365118.s2,Zha16_no_2_tors,365118,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
365135a1,365135.a1,Zha16_no_2_tors,365135,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
365237a1,365237.a1,Zha16_no_2_tors,365237,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
365258a1,365258.a1,Zha16_no_2_tors,365258,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
365330i1,365330.i1,Zha16_no_2_tors,365330,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
365365k1,365365.k1,Zha16_no_2_tors,365365,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
365410c1,365410.c1,Zha16_no_2_tors,365410,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
365510c1,365510.c1,Zha16_no_2_tors,365510,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
365755b1,365755.b2,Zha16_no_2_tors,365755,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
365870a1,365870.a1,Zha16_no_2_tors,365870,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
366014b1,366014.b1,Zha16_no_2_tors,366014,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
366155a1,366155.a1,Zha16_no_2_tors,366155,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
366278b1,366278.b1,Zha16_no_2_tors,366278,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
366302a1,366302.a1,Zha16_no_2_tors,366302,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
366371a1,366371.a1,Zha16_no_2_tors,366371,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
366598b1,366598.b1,Zha16_no_2_tors,366598,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
367094f1,367094.f1,Zha16_no_2_tors,367094,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
367286b1,367286.b1,Zha16_no_2_tors,367286,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
367754a1,367754.a1,Zha16_no_2_tors,367754,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
367787b1,367787.b1,Zha16_no_2_tors,367787,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
368074c1,368074.c2,Zha16_no_2_tors,368074,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
368561a1,368561.a1,Zha16_no_2_tors,368561,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
368635a1,368635.a2,Zha16_no_2_tors,368635,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
368735b1,368735.b1,Zha16_no_2_tors,368735,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
368990a1,368990.a1,Zha16_no_2_tors,368990,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
369230b1,369230.b1,Zha16_no_2_tors,369230,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
369397a1,369397.a1,Zha16_no_2_tors,369397,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
369445a1,369445.a1,Zha16_no_2_tors,369445,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
369763b1,369763.b2,Zha16_no_2_tors,369763,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
369815b1,369815.b1,Zha16_no_2_tors,369815,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
370022a1,370022.a1,Zha16_no_2_tors,370022,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
370070a1,370070.a1,Zha16_no_2_tors,370070,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
370727a1,370727.a1,Zha16_no_2_tors,370727,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
370810b1,370810.b1,Zha16_no_2_tors,370810,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
370874c1,370874.c2,Zha16_no_2_tors,370874,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
371162b1,371162.b1,Zha16_no_2_tors,371162,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
371195f1,371195.f1,Zha16_no_2_tors,371195,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
371602i1,371602.i1,Zha16_no_2_tors,371602,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
371602k1,371602.k2,Zha16_no_2_tors,371602,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
371786a1,371786.a1,Zha16_no_2_tors,371786,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
371918a1,371918.a1,Zha16_no_2_tors,371918,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
372071a1,372071.a1,Zha16_no_2_tors,372071,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
372610d1,372610.d2,Zha16_no_2_tors,372610,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
372770a1,372770.a1,Zha16_no_2_tors,372770,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
372851a1,372851.a1,Zha16_no_2_tors,372851,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
372886d1,372886.d1,Zha16_no_2_tors,372886,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
373054a1,373054.a1,Zha16_no_2_tors,373054,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
373286a1,373286.a1,Zha16_no_2_tors,373286,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
373354b1,373354.b1,Zha16_no_2_tors,373354,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
373427a1,373427.a1,Zha16_no_2_tors,373427,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
373510f1,373510.f1,Zha16_no_2_tors,373510,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
373658b1,373658.b1,Zha16_no_2_tors,373658,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
373751b1,373751.b1,Zha16_no_2_tors,373751,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
373795a1,373795.a1,Zha16_no_2_tors,373795,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
373958a1,373958.a1,Zha16_no_2_tors,373958,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
374021a1,374021.a1,Zha16_no_2_tors,374021,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
374138a1,374138.a1,Zha16_no_2_tors,374138,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
374315b1,374315.b1,Zha16_no_2_tors,374315,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
374371a1,374371.a1,Zha16_no_2_tors,374371,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
374462a1,374462.a1,Zha16_no_2_tors,374462,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
374731e1,374731.e2,Zha16_no_2_tors,374731,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
374734a1,374734.a1,Zha16_no_2_tors,374734,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
374869b1,374869.b1,Zha16_no_2_tors,374869,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
374946bc1,374946.bc1,Zha16_no_2_tors,374946,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
375166b1,375166.b1,Zha16_no_2_tors,375166,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
375445b1,375445.b1,Zha16_no_2_tors,375445,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
375746a1,375746.a1,Zha16_no_2_tors,375746,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
376066a1,376066.a1,Zha16_no_2_tors,376066,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
376163a1,376163.a1,Zha16_no_2_tors,376163,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
376211a1,376211.a1,Zha16_no_2_tors,376211,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
376670d1,376670.d1,Zha16_no_2_tors,376670,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
376981c1,376981.c1,Zha16_no_2_tors,376981,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
377009b1,377009.b1,Zha16_no_2_tors,377009,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
377222a1,377222.a1,Zha16_no_2_tors,377222,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
377266a1,377266.a1,Zha16_no_2_tors,377266,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
377629a1,377629.a1,Zha16_no_2_tors,377629,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
378233b1,378233.b1,Zha16_no_2_tors,378233,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
378365b1,378365.b1,Zha16_no_2_tors,378365,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
378994a1,378994.a1,Zha16_no_2_tors,378994,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
379118a1,379118.a1,Zha16_no_2_tors,379118,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
379310e1,379310.e2,Zha16_no_2_tors,379310,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
379338f1,379338.f1,Zha16_no_2_tors,379338,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
379406a1,379406.a1,Zha16_no_2_tors,379406,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
379546d1,379546.d1,Zha16_no_2_tors,379546,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
379715e1,379715.e2,Zha16_no_2_tors,379715,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
379715g1,379715.g1,Zha16_no_2_tors,379715,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
379753d1,379753.d1,Zha16_no_2_tors,379753,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
379910c1,379910.c1,Zha16_no_2_tors,379910,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
379943a1,379943.a1,Zha16_no_2_tors,379943,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
379958a1,379958.a1,Zha16_no_2_tors,379958,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
380315a1,380315.a1,Zha16_no_2_tors,380315,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
380378b1,380378.b1,Zha16_no_2_tors,380378,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
380570b1,380570.b1,Zha16_no_2_tors,380570,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
380653e1,380653.e1,Zha16_no_2_tors,380653,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
380914i1,380914.i1,Zha16_no_2_tors,380914,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
380987b1,380987.b1,Zha16_no_2_tors,380987,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
381203b1,381203.b1,Zha16_no_2_tors,381203,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
381342j1,381342.j1,Zha16_no_2_tors,381342,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
381698a1,381698.a1,Zha16_no_2_tors,381698,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
381830a1,381830.a2,Zha16_no_2_tors,381830,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
381922a1,381922.a1,Zha16_no_2_tors,381922,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
382070a1,382070.a1,Zha16_no_2_tors,382070,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
383026f1,383026.f1,Zha16_no_2_tors,383026,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
383054a1,383054.a1,Zha16_no_2_tors,383054,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
383110i1,383110.i1,Zha16_no_2_tors,383110,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
383206c1,383206.c1,Zha16_no_2_tors,383206,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
383410b1,383410.b1,Zha16_no_2_tors,383410,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
383509a1,383509.a1,Zha16_no_2_tors,383509,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
383579b1,383579.b1,Zha16_no_2_tors,383579,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
383762a1,383762.a1,Zha16_no_2_tors,383762,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
383782g1,383782.g2,Zha16_no_2_tors,383782,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
383834a1,383834.a1,Zha16_no_2_tors,383834,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
383990g1,383990.g1,Zha16_no_2_tors,383990,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
384334c1,384334.c1,Zha16_no_2_tors,384334,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
384395a1,384395.a1,Zha16_no_2_tors,384395,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
385226a1,385226.a1,Zha16_no_2_tors,385226,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
385283b1,385283.b1,Zha16_no_2_tors,385283,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
386099b1,386099.b1,Zha16_no_2_tors,386099,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
386123a1,386123.a1,Zha16_no_2_tors,386123,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
386206a1,386206.a1,Zha16_no_2_tors,386206,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
386254b1,386254.b2,Zha16_no_2_tors,386254,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
386558a1,386558.a2,Zha16_no_2_tors,386558,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
386635a1,386635.a2,Zha16_no_2_tors,386635,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
386657b1,386657.b1,Zha16_no_2_tors,386657,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
387290a1,387290.a1,Zha16_no_2_tors,387290,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
387299a1,387299.a1,Zha16_no_2_tors,387299,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
387302a1,387302.a1,Zha16_no_2_tors,387302,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
387310a1,387310.a1,Zha16_no_2_tors,387310,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
387310n1,387310.n2,Zha16_no_2_tors,387310,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
387533a1,387533.a2,Zha16_no_2_tors,387533,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
387755a1,387755.a1,Zha16_no_2_tors,387755,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
387827a1,387827.a1,Zha16_no_2_tors,387827,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
387899a1,387899.a1,Zha16_no_2_tors,387899,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
387901a1,387901.a1,Zha16_no_2_tors,387901,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
387998a1,387998.a2,Zha16_no_2_tors,387998,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
388045d1,388045.d1,Zha16_no_2_tors,388045,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
388078b1,388078.b1,Zha16_no_2_tors,388078,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
388366g1,388366.g1,Zha16_no_2_tors,388366,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
388430a1,388430.a1,Zha16_no_2_tors,388430,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
388585c1,388585.c1,Zha16_no_2_tors,388585,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
388634d1,388634.d1,Zha16_no_2_tors,388634,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
388762g1,388762.g1,Zha16_no_2_tors,388762,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
388990f1,388990.f1,Zha16_no_2_tors,388990,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
389062b1,389062.b1,Zha16_no_2_tors,389062,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
389170d1,389170.d1,Zha16_no_2_tors,389170,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
389377a1,389377.a1,Zha16_no_2_tors,389377,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
389546a1,389546.a2,Zha16_no_2_tors,389546,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
389593b1,389593.b1,Zha16_no_2_tors,389593,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
389926a1,389926.a1,Zha16_no_2_tors,389926,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
390065i1,390065.i1,Zha16_no_2_tors,390065,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
390218a1,390218.a1,Zha16_no_2_tors,390218,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
390790e1,390790.e2,Zha16_no_2_tors,390790,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
390874c1,390874.c1,Zha16_no_2_tors,390874,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
391034m1,391034.m1,Zha16_no_2_tors,391034,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
391237a1,391237.a2,Zha16_no_2_tors,391237,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
391294a1,391294.a1,Zha16_no_2_tors,391294,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
391298a1,391298.a1,Zha16_no_2_tors,391298,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
391463a1,391463.a1,Zha16_no_2_tors,391463,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
391670d1,391670.d2,Zha16_no_2_tors,391670,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
391834a1,391834.a1,Zha16_no_2_tors,391834,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
391910a1,391910.a1,Zha16_no_2_tors,391910,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
392453a1,392453.a1,Zha16_no_2_tors,392453,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
392509c1,392509.c2,Zha16_no_2_tors,392509,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
392581a1,392581.a1,Zha16_no_2_tors,392581,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
393110a1,393110.a1,Zha16_no_2_tors,393110,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
393589a1,393589.a1,Zha16_no_2_tors,393589,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
393590c1,393590.c2,Zha16_no_2_tors,393590,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
393605a1,393605.a1,Zha16_no_2_tors,393605,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
393614a1,393614.a1,Zha16_no_2_tors,393614,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
393626a1,393626.a1,Zha16_no_2_tors,393626,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
393923a1,393923.a1,Zha16_no_2_tors,393923,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
394111a1,394111.a1,Zha16_no_2_tors,394111,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
394270c1,394270.c2,Zha16_no_2_tors,394270,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
394307a1,394307.a1,Zha16_no_2_tors,394307,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
394307b1,394307.b1,Zha16_no_2_tors,394307,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
394307c1,394307.c1,Zha16_no_2_tors,394307,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
394478f1,394478.f1,Zha16_no_2_tors,394478,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
394582b1,394582.b2,Zha16_no_2_tors,394582,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
394730d1,394730.d1,Zha16_no_2_tors,394730,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
394910f1,394910.f1,Zha16_no_2_tors,394910,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
394957c1,394957.c1,Zha16_no_2_tors,394957,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
395029b1,395029.b1,Zha16_no_2_tors,395029,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
395230a1,395230.a1,Zha16_no_2_tors,395230,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
395473b1,395473.b1,Zha16_no_2_tors,395473,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
395473c1,395473.c1,Zha16_no_2_tors,395473,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
395635a1,395635.a1,Zha16_no_2_tors,395635,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
395882a1,395882.a2,Zha16_no_2_tors,395882,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
395986c1,395986.c1,Zha16_no_2_tors,395986,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
396011a1,396011.a2,Zha16_no_2_tors,396011,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
396109c1,396109.c1,Zha16_no_2_tors,396109,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
396242c1,396242.c1,Zha16_no_2_tors,396242,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
396242d1,396242.d1,Zha16_no_2_tors,396242,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
396382d1,396382.d1,Zha16_no_2_tors,396382,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
396521a1,396521.a1,Zha16_no_2_tors,396521,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
396611a1,396611.a1,Zha16_no_2_tors,396611,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
396862e1,396862.e1,Zha16_no_2_tors,396862,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
396935b1,396935.b1,Zha16_no_2_tors,396935,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
396970d1,396970.d2,Zha16_no_2_tors,396970,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
396970e1,396970.e1,Zha16_no_2_tors,396970,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
397049a1,397049.a1,Zha16_no_2_tors,397049,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
397222a1,397222.a1,Zha16_no_2_tors,397222,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
397286b1,397286.b1,Zha16_no_2_tors,397286,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
397331a1,397331.a1,Zha16_no_2_tors,397331,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
397610a1,397610.a1,Zha16_no_2_tors,397610,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
397817a1,397817.a1,Zha16_no_2_tors,397817,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
398138c1,398138.c1,Zha16_no_2_tors,398138,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
398197a1,398197.a2,Zha16_no_2_tors,398197,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
398335b1,398335.b1,Zha16_no_2_tors,398335,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
398363a1,398363.a1,Zha16_no_2_tors,398363,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
398818d1,398818.d1,Zha16_no_2_tors,398818,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
398915a1,398915.a1,Zha16_no_2_tors,398915,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
398930f1,398930.f1,Zha16_no_2_tors,398930,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
399046a1,399046.a1,Zha16_no_2_tors,399046,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
399202a1,399202.a1,Zha16_no_2_tors,399202,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
399245a1,399245.a2,Zha16_no_2_tors,399245,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
399358a1,399358.a1,Zha16_no_2_tors,399358,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
399418a1,399418.a3,Zha16_no_2_tors,399418,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
399707f1,399707.f1,Zha16_no_2_tors,399707,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
399755a1,399755.a1,Zha16_no_2_tors,399755,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
399923b1,399923.b1,Zha16_no_2_tors,399923,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
400190h1,400190.h1,Zha16_no_2_tors,400190,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
400258d1,400258.d2,Zha16_no_2_tors,400258,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
400490i1,400490.i1,Zha16_no_2_tors,400490,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
400490k1,400490.k1,Zha16_no_2_tors,400490,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
400582i1,400582.i2,Zha16_no_2_tors,400582,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
400582j1,400582.j1,Zha16_no_2_tors,400582,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
400654a1,400654.a2,Zha16_no_2_tors,400654,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
400939a1,400939.a2,Zha16_no_2_tors,400939,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
401210e1,401210.e1,Zha16_no_2_tors,401210,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
401315a1,401315.a1,Zha16_no_2_tors,401315,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
